"Rune ID","Name","Tier","Stars","Activity","Effect Type","Bonus Value (%)","Description"
"T8_RUNE_EXTRACT_COPY_3STAR","T8 Extract Rune of Duplication (3 Star)",8,3,"Extract","Duplication",40,"Increases Extract Duplication by 40%"
"T9_RUNE_EXTRACT_COPY_1STAR","T9 Extract Rune of Duplication (1 Star)",9,1,"Extract","Duplication",41,"Increases Extract Duplication by 41%"
"T9_RUNE_EXTRACT_COPY_2STAR","T9 Extract Rune of Duplication (2 Star)",9,2,"Extract","Duplication",43,"Increases Extract Duplication by 43%"
"T9_RUNE_EXTRACT_COPY_3STAR","T9 Extract Rune of Duplication (3 Star)",9,3,"Extract","Duplication",45,"Increases Extract Duplication by 45%"
"T10_RUNE_EXTRACT_COPY_1STAR","T10 Extract Rune of Duplication (1 Star)",10,1,"Extract","Duplication",46,"Increases Extract Duplication by 46%"
"T10_RUNE_EXTRACT_COPY_2STAR","T10 Extract Rune of Duplication (2 Star)",10,2,"Extract","Duplication",48,"Increases Extract Duplication by 48%"
"T10_RUNE_EXTRACT_COPY_3STAR","T10 Extract Rune of Duplication (3 Star)",10,3,"Extract","Duplication",50,"Increases Extract Duplication by 50%"
"T1_RUNE_EXTRACT_EFF_1STAR","T1 Extract Rune of Efficiency (1 Star)",1,1,"Extract","Efficiency",1,"Increases speed by 1%"
"T1_RUNE_EXTRACT_EFF_2STAR","T1 Extract Rune of Efficiency (2 Star)",1,2,"Extract","Efficiency",3,"Increases speed by 3%"
"T1_RUNE_EXTRACT_EFF_3STAR","T1 Extract Rune of Efficiency (3 Star)",1,3,"Extract","Efficiency",5,"Increases speed by 5%"
"T2_RUNE_EXTRACT_EFF_1STAR","T2 Extract Rune of Efficiency (1 Star)",2,1,"Extract","Efficiency",6,"Increases speed by 6%"
"T2_RUNE_EXTRACT_EFF_2STAR","T2 Extract Rune of Efficiency (2 Star)",2,2,"Extract","Efficiency",8,"Increases speed by 8%"
"T2_RUNE_EXTRACT_EFF_3STAR","T2 Extract Rune of Efficiency (3 Star)",2,3,"Extract","Efficiency",10,"Increases speed by 10%"
"T3_RUNE_EXTRACT_EFF_1STAR","T3 Extract Rune of Efficiency (1 Star)",3,1,"Extract","Efficiency",11,"Increases speed by 11%"
"T3_RUNE_EXTRACT_EFF_2STAR","T3 Extract Rune of Efficiency (2 Star)",3,2,"Extract","Efficiency",13,"Increases speed by 13%"
"T3_RUNE_EXTRACT_EFF_3STAR","T3 Extract Rune of Efficiency (3 Star)",3,3,"Extract","Efficiency",15,"Increases speed by 15%"
"T4_RUNE_EXTRACT_EFF_1STAR","T4 Extract Rune of Efficiency (1 Star)",4,1,"Extract","Efficiency",16,"Increases speed by 16%"
"T4_RUNE_EXTRACT_EFF_2STAR","T4 Extract Rune of Efficiency (2 Star)",4,2,"Extract","Efficiency",18,"Increases speed by 18%"
"T4_RUNE_EXTRACT_EFF_3STAR","T4 Extract Rune of Efficiency (3 Star)",4,3,"Extract","Efficiency",20,"Increases speed by 20%"
"T5_RUNE_EXTRACT_EFF_1STAR","T5 Extract Rune of Efficiency (1 Star)",5,1,"Extract","Efficiency",21,"Increases speed by 21%"
"T5_RUNE_EXTRACT_EFF_2STAR","T5 Extract Rune of Efficiency (2 Star)",5,2,"Extract","Efficiency",23,"Increases speed by 23%"
"T5_RUNE_EXTRACT_EFF_3STAR","T5 Extract Rune of Efficiency (3 Star)",5,3,"Extract","Efficiency",25,"Increases speed by 25%"
"T6_RUNE_EXTRACT_EFF_1STAR","T6 Extract Rune of Efficiency (1 Star)",6,1,"Extract","Efficiency",26,"Increases speed by 26%"
"T6_RUNE_EXTRACT_EFF_2STAR","T6 Extract Rune of Efficiency (2 Star)",6,2,"Extract","Efficiency",28,"Increases speed by 28%"
"T6_RUNE_EXTRACT_EFF_3STAR","T6 Extract Rune of Efficiency (3 Star)",6,3,"Extract","Efficiency",30,"Increases speed by 30%"
"T7_RUNE_EXTRACT_EFF_1STAR","T7 Extract Rune of Efficiency (1 Star)",7,1,"Extract","Efficiency",31,"Increases speed by 31%"
"T7_RUNE_EXTRACT_EFF_2STAR","T7 Extract Rune of Efficiency (2 Star)",7,2,"Extract","Efficiency",33,"Increases speed by 33%"
"T7_RUNE_EXTRACT_EFF_3STAR","T7 Extract Rune of Efficiency (3 Star)",7,3,"Extract","Efficiency",35,"Increases speed by 35%"
"T8_RUNE_EXTRACT_EFF_1STAR","T8 Extract Rune of Efficiency (1 Star)",8,1,"Extract","Efficiency",36,"Increases speed by 36%"
"T8_RUNE_EXTRACT_EFF_2STAR","T8 Extract Rune of Efficiency (2 Star)",8,2,"Extract","Efficiency",38,"Increases speed by 38%"
"T8_RUNE_EXTRACT_EFF_3STAR","T8 Extract Rune of Efficiency (3 Star)",8,3,"Extract","Efficiency",40,"Increases speed by 40%"
"T9_RUNE_EXTRACT_EFF_1STAR","T9 Extract Rune of Efficiency (1 Star)",9,1,"Extract","Efficiency",41,"Increases speed by 41%"
"T9_RUNE_EXTRACT_EFF_2STAR","T9 Extract Rune of Efficiency (2 Star)",9,2,"Extract","Efficiency",43,"Increases speed by 43%"
"T9_RUNE_EXTRACT_EFF_3STAR","T9 Extract Rune of Efficiency (3 Star)",9,3,"Extract","Efficiency",45,"Increases speed by 45%"
"T10_RUNE_EXTRACT_EFF_1STAR","T10 Extract Rune of Efficiency (1 Star)",10,1,"Extract","Efficiency",46,"Increases speed by 46%"
"T10_RUNE_EXTRACT_EFF_2STAR","T10 Extract Rune of Efficiency (2 Star)",10,2,"Extract","Efficiency",48,"Increases speed by 48%"
"T10_RUNE_EXTRACT_EFF_3STAR","T10 Extract Rune of Efficiency (3 Star)",10,3,"Extract","Efficiency",50,"Increases speed by 50%"
"T1_RUNE_WARRIOR_XP_1STAR","T1 Warrior Rune of XP (1 Star)",1,1,"Warrior","XP",1,"Increases Warrior XP by 1%"
"T1_RUNE_WARRIOR_XP_2STAR","T1 Warrior Rune of XP (2 Star)",1,2,"Warrior","XP",3,"Increases Warrior XP by 3%"
"T1_RUNE_WARRIOR_XP_3STAR","T1 Warrior Rune of XP (3 Star)",1,3,"Warrior","XP",5,"Increases Warrior XP by 5%"
"T2_RUNE_WARRIOR_XP_1STAR","T2 Warrior Rune of XP (1 Star)",2,1,"Warrior","XP",6,"Increases Warrior XP by 6%"
"T2_RUNE_WARRIOR_XP_2STAR","T2 Warrior Rune of XP (2 Star)",2,2,"Warrior","XP",8,"Increases Warrior XP by 8%"
"T2_RUNE_WARRIOR_XP_3STAR","T2 Warrior Rune of XP (3 Star)",2,3,"Warrior","XP",10,"Increases Warrior XP by 10%"
"T3_RUNE_WARRIOR_XP_1STAR","T3 Warrior Rune of XP (1 Star)",3,1,"Warrior","XP",11,"Increases Warrior XP by 11%"
"T3_RUNE_WARRIOR_XP_2STAR","T3 Warrior Rune of XP (2 Star)",3,2,"Warrior","XP",13,"Increases Warrior XP by 13%"
"T3_RUNE_WARRIOR_XP_3STAR","T3 Warrior Rune of XP (3 Star)",3,3,"Warrior","XP",15,"Increases Warrior XP by 15%"
"T4_RUNE_WARRIOR_XP_1STAR","T4 Warrior Rune of XP (1 Star)",4,1,"Warrior","XP",16,"Increases Warrior XP by 16%"
"T4_RUNE_WARRIOR_XP_2STAR","T4 Warrior Rune of XP (2 Star)",4,2,"Warrior","XP",18,"Increases Warrior XP by 18%"
"T4_RUNE_WARRIOR_XP_3STAR","T4 Warrior Rune of XP (3 Star)",4,3,"Warrior","XP",20,"Increases Warrior XP by 20%"
"T5_RUNE_WARRIOR_XP_1STAR","T5 Warrior Rune of XP (1 Star)",5,1,"Warrior","XP",21,"Increases Warrior XP by 21%"
"T5_RUNE_WARRIOR_XP_2STAR","T5 Warrior Rune of XP (2 Star)",5,2,"Warrior","XP",23,"Increases Warrior XP by 23%"
"T5_RUNE_WARRIOR_XP_3STAR","T5 Warrior Rune of XP (3 Star)",5,3,"Warrior","XP",25,"Increases Warrior XP by 25%"
"T6_RUNE_WARRIOR_XP_1STAR","T6 Warrior Rune of XP (1 Star)",6,1,"Warrior","XP",26,"Increases Warrior XP by 26%"
"T6_RUNE_WARRIOR_XP_2STAR","T6 Warrior Rune of XP (2 Star)",6,2,"Warrior","XP",28,"Increases Warrior XP by 28%"
"T6_RUNE_WARRIOR_XP_3STAR","T6 Warrior Rune of XP (3 Star)",6,3,"Warrior","XP",30,"Increases Warrior XP by 30%"
"T7_RUNE_WARRIOR_XP_1STAR","T7 Warrior Rune of XP (1 Star)",7,1,"Warrior","XP",31,"Increases Warrior XP by 31%"
"T7_RUNE_WARRIOR_XP_2STAR","T7 Warrior Rune of XP (2 Star)",7,2,"Warrior","XP",33,"Increases Warrior XP by 33%"
"T7_RUNE_WARRIOR_XP_3STAR","T7 Warrior Rune of XP (3 Star)",7,3,"Warrior","XP",35,"Increases Warrior XP by 35%"
"T8_RUNE_WARRIOR_XP_1STAR","T8 Warrior Rune of XP (1 Star)",8,1,"Warrior","XP",36,"Increases Warrior XP by 36%"
"T8_RUNE_WARRIOR_XP_2STAR","T8 Warrior Rune of XP (2 Star)",8,2,"Warrior","XP",38,"Increases Warrior XP by 38%"
"T8_RUNE_WARRIOR_XP_3STAR","T8 Warrior Rune of XP (3 Star)",8,3,"Warrior","XP",40,"Increases Warrior XP by 40%"
"T9_RUNE_WARRIOR_XP_1STAR","T9 Warrior Rune of XP (1 Star)",9,1,"Warrior","XP",41,"Increases Warrior XP by 41%"
"T9_RUNE_WARRIOR_XP_2STAR","T9 Warrior Rune of XP (2 Star)",9,2,"Warrior","XP",43,"Increases Warrior XP by 43%"
"T9_RUNE_WARRIOR_XP_3STAR","T9 Warrior Rune of XP (3 Star)",9,3,"Warrior","XP",45,"Increases Warrior XP by 45%"
"T10_RUNE_WARRIOR_XP_1STAR","T10 Warrior Rune of XP (1 Star)",10,1,"Warrior","XP",46,"Increases Warrior XP by 46%"
"T10_RUNE_WARRIOR_XP_2STAR","T10 Warrior Rune of XP (2 Star)",10,2,"Warrior","XP",48,"Increases Warrior XP by 48%"
"T10_RUNE_WARRIOR_XP_3STAR","T10 Warrior Rune of XP (3 Star)",10,3,"Warrior","XP",50,"Increases Warrior XP by 50%"
"T1_RUNE_WARRIOR_COPY_1STAR","T1 Warrior Rune of Duplication (1 Star)",1,1,"Warrior","Duplication",1,"Increases Warrior Duplication by 1%"
"T1_RUNE_WARRIOR_COPY_2STAR","T1 Warrior Rune of Duplication (2 Star)",1,2,"Warrior","Duplication",3,"Increases Warrior Duplication by 3%"
"T1_RUNE_WARRIOR_COPY_3STAR","T1 Warrior Rune of Duplication (3 Star)",1,3,"Warrior","Duplication",5,"Increases Warrior Duplication by 5%"
"T2_RUNE_WARRIOR_COPY_1STAR","T2 Warrior Rune of Duplication (1 Star)",2,1,"Warrior","Duplication",6,"Increases Warrior Duplication by 6%"
"T2_RUNE_WARRIOR_COPY_2STAR","T2 Warrior Rune of Duplication (2 Star)",2,2,"Warrior","Duplication",8,"Increases Warrior Duplication by 8%"
"T2_RUNE_WARRIOR_COPY_3STAR","T2 Warrior Rune of Duplication (3 Star)",2,3,"Warrior","Duplication",10,"Increases Warrior Duplication by 10%"
"T3_RUNE_WARRIOR_COPY_1STAR","T3 Warrior Rune of Duplication (1 Star)",3,1,"Warrior","Duplication",11,"Increases Warrior Duplication by 11%"
"T3_RUNE_WARRIOR_COPY_2STAR","T3 Warrior Rune of Duplication (2 Star)",3,2,"Warrior","Duplication",13,"Increases Warrior Duplication by 13%"
"T3_RUNE_WARRIOR_COPY_3STAR","T3 Warrior Rune of Duplication (3 Star)",3,3,"Warrior","Duplication",15,"Increases Warrior Duplication by 15%"
"T4_RUNE_WARRIOR_COPY_1STAR","T4 Warrior Rune of Duplication (1 Star)",4,1,"Warrior","Duplication",16,"Increases Warrior Duplication by 16%"
"T4_RUNE_WARRIOR_COPY_2STAR","T4 Warrior Rune of Duplication (2 Star)",4,2,"Warrior","Duplication",18,"Increases Warrior Duplication by 18%"
"T4_RUNE_WARRIOR_COPY_3STAR","T4 Warrior Rune of Duplication (3 Star)",4,3,"Warrior","Duplication",20,"Increases Warrior Duplication by 20%"
"T5_RUNE_WARRIOR_COPY_1STAR","T5 Warrior Rune of Duplication (1 Star)",5,1,"Warrior","Duplication",21,"Increases Warrior Duplication by 21%"
"T5_RUNE_WARRIOR_COPY_2STAR","T5 Warrior Rune of Duplication (2 Star)",5,2,"Warrior","Duplication",23,"Increases Warrior Duplication by 23%"
"T5_RUNE_WARRIOR_COPY_3STAR","T5 Warrior Rune of Duplication (3 Star)",5,3,"Warrior","Duplication",25,"Increases Warrior Duplication by 25%"
"T6_RUNE_WARRIOR_COPY_1STAR","T6 Warrior Rune of Duplication (1 Star)",6,1,"Warrior","Duplication",26,"Increases Warrior Duplication by 26%"
"T6_RUNE_WARRIOR_COPY_2STAR","T6 Warrior Rune of Duplication (2 Star)",6,2,"Warrior","Duplication",28,"Increases Warrior Duplication by 28%"
"T6_RUNE_WARRIOR_COPY_3STAR","T6 Warrior Rune of Duplication (3 Star)",6,3,"Warrior","Duplication",30,"Increases Warrior Duplication by 30%"
"T7_RUNE_WARRIOR_COPY_1STAR","T7 Warrior Rune of Duplication (1 Star)",7,1,"Warrior","Duplication",31,"Increases Warrior Duplication by 31%"
"T7_RUNE_WARRIOR_COPY_2STAR","T7 Warrior Rune of Duplication (2 Star)",7,2,"Warrior","Duplication",33,"Increases Warrior Duplication by 33%"
"T7_RUNE_WARRIOR_COPY_3STAR","T7 Warrior Rune of Duplication (3 Star)",7,3,"Warrior","Duplication",35,"Increases Warrior Duplication by 35%"
"T8_RUNE_WARRIOR_COPY_1STAR","T8 Warrior Rune of Duplication (1 Star)",8,1,"Warrior","Duplication",36,"Increases Warrior Duplication by 36%"
"T8_RUNE_WARRIOR_COPY_2STAR","T8 Warrior Rune of Duplication (2 Star)",8,2,"Warrior","Duplication",38,"Increases Warrior Duplication by 38%"
"T8_RUNE_WARRIOR_COPY_3STAR","T8 Warrior Rune of Duplication (3 Star)",8,3,"Warrior","Duplication",40,"Increases Warrior Duplication by 40%"
"T9_RUNE_WARRIOR_COPY_1STAR","T9 Warrior Rune of Duplication (1 Star)",9,1,"Warrior","Duplication",41,"Increases Warrior Duplication by 41%"
"T9_RUNE_WARRIOR_COPY_2STAR","T9 Warrior Rune of Duplication (2 Star)",9,2,"Warrior","Duplication",43,"Increases Warrior Duplication by 43%"
"T9_RUNE_WARRIOR_COPY_3STAR","T9 Warrior Rune of Duplication (3 Star)",9,3,"Warrior","Duplication",45,"Increases Warrior Duplication by 45%"
"T10_RUNE_WARRIOR_COPY_1STAR","T10 Warrior Rune of Duplication (1 Star)",10,1,"Warrior","Duplication",46,"Increases Warrior Duplication by 46%"
"T10_RUNE_WARRIOR_COPY_2STAR","T10 Warrior Rune of Duplication (2 Star)",10,2,"Warrior","Duplication",48,"Increases Warrior Duplication by 48%"
"T10_RUNE_WARRIOR_COPY_3STAR","T10 Warrior Rune of Duplication (3 Star)",10,3,"Warrior","Duplication",50,"Increases Warrior Duplication by 50%"
"T1_RUNE_WARRIOR_EFF_1STAR","T1 Warrior Rune of Efficiency (1 Star)",1,1,"Warrior","Efficiency",1,"Increases speed by 1%"
"T1_RUNE_WARRIOR_EFF_2STAR","T1 Warrior Rune of Efficiency (2 Star)",1,2,"Warrior","Efficiency",3,"Increases speed by 3%"
"T1_RUNE_WARRIOR_EFF_3STAR","T1 Warrior Rune of Efficiency (3 Star)",1,3,"Warrior","Efficiency",5,"Increases speed by 5%"
"T2_RUNE_WARRIOR_EFF_1STAR","T2 Warrior Rune of Efficiency (1 Star)",2,1,"Warrior","Efficiency",6,"Increases speed by 6%"
"T2_RUNE_WARRIOR_EFF_2STAR","T2 Warrior Rune of Efficiency (2 Star)",2,2,"Warrior","Efficiency",8,"Increases speed by 8%"
"T2_RUNE_WARRIOR_EFF_3STAR","T2 Warrior Rune of Efficiency (3 Star)",2,3,"Warrior","Efficiency",10,"Increases speed by 10%"
"T3_RUNE_WARRIOR_EFF_1STAR","T3 Warrior Rune of Efficiency (1 Star)",3,1,"Warrior","Efficiency",11,"Increases speed by 11%"
"T3_RUNE_WARRIOR_EFF_2STAR","T3 Warrior Rune of Efficiency (2 Star)",3,2,"Warrior","Efficiency",13,"Increases speed by 13%"
"T3_RUNE_WARRIOR_EFF_3STAR","T3 Warrior Rune of Efficiency (3 Star)",3,3,"Warrior","Efficiency",15,"Increases speed by 15%"
"T4_RUNE_WARRIOR_EFF_1STAR","T4 Warrior Rune of Efficiency (1 Star)",4,1,"Warrior","Efficiency",16,"Increases speed by 16%"
"T4_RUNE_WARRIOR_EFF_2STAR","T4 Warrior Rune of Efficiency (2 Star)",4,2,"Warrior","Efficiency",18,"Increases speed by 18%"
"T4_RUNE_WARRIOR_EFF_3STAR","T4 Warrior Rune of Efficiency (3 Star)",4,3,"Warrior","Efficiency",20,"Increases speed by 20%"
"T5_RUNE_WARRIOR_EFF_1STAR","T5 Warrior Rune of Efficiency (1 Star)",5,1,"Warrior","Efficiency",21,"Increases speed by 21%"
"T5_RUNE_WARRIOR_EFF_2STAR","T5 Warrior Rune of Efficiency (2 Star)",5,2,"Warrior","Efficiency",23,"Increases speed by 23%"
"T5_RUNE_WARRIOR_EFF_3STAR","T5 Warrior Rune of Efficiency (3 Star)",5,3,"Warrior","Efficiency",25,"Increases speed by 25%"
"T6_RUNE_WARRIOR_EFF_1STAR","T6 Warrior Rune of Efficiency (1 Star)",6,1,"Warrior","Efficiency",26,"Increases speed by 26%"
"T6_RUNE_WARRIOR_EFF_2STAR","T6 Warrior Rune of Efficiency (2 Star)",6,2,"Warrior","Efficiency",28,"Increases speed by 28%"
"T6_RUNE_WARRIOR_EFF_3STAR","T6 Warrior Rune of Efficiency (3 Star)",6,3,"Warrior","Efficiency",30,"Increases speed by 30%"
"T7_RUNE_WARRIOR_EFF_1STAR","T7 Warrior Rune of Efficiency (1 Star)",7,1,"Warrior","Efficiency",31,"Increases speed by 31%"
"T7_RUNE_WARRIOR_EFF_2STAR","T7 Warrior Rune of Efficiency (2 Star)",7,2,"Warrior","Efficiency",33,"Increases speed by 33%"
"T7_RUNE_WARRIOR_EFF_3STAR","T7 Warrior Rune of Efficiency (3 Star)",7,3,"Warrior","Efficiency",35,"Increases speed by 35%"
"T8_RUNE_WARRIOR_EFF_1STAR","T8 Warrior Rune of Efficiency (1 Star)",8,1,"Warrior","Efficiency",36,"Increases speed by 36%"
"T8_RUNE_WARRIOR_EFF_2STAR","T8 Warrior Rune of Efficiency (2 Star)",8,2,"Warrior","Efficiency",38,"Increases speed by 38%"
"T8_RUNE_WARRIOR_EFF_3STAR","T8 Warrior Rune of Efficiency (3 Star)",8,3,"Warrior","Efficiency",40,"Increases speed by 40%"
"T9_RUNE_WARRIOR_EFF_1STAR","T9 Warrior Rune of Efficiency (1 Star)",9,1,"Warrior","Efficiency",41,"Increases speed by 41%"
"T9_RUNE_WARRIOR_EFF_2STAR","T9 Warrior Rune of Efficiency (2 Star)",9,2,"Warrior","Efficiency",43,"Increases speed by 43%"
"T9_RUNE_WARRIOR_EFF_3STAR","T9 Warrior Rune of Efficiency (3 Star)",9,3,"Warrior","Efficiency",45,"Increases speed by 45%"
"T10_RUNE_WARRIOR_EFF_1STAR","T10 Warrior Rune of Efficiency (1 Star)",10,1,"Warrior","Efficiency",46,"Increases speed by 46%"
"T10_RUNE_WARRIOR_EFF_2STAR","T10 Warrior Rune of Efficiency (2 Star)",10,2,"Warrior","Efficiency",48,"Increases speed by 48%"
"T10_RUNE_WARRIOR_EFF_3STAR","T10 Warrior Rune of Efficiency (3 Star)",10,3,"Warrior","Efficiency",50,"Increases speed by 50%"
"T1_RUNE_HUNTER_XP_1STAR","T1 Hunter Rune of XP (1 Star)",1,1,"Hunter","XP",1,"Increases Hunter XP by 1%"
"T1_RUNE_HUNTER_XP_2STAR","T1 Hunter Rune of XP (2 Star)",1,2,"Hunter","XP",3,"Increases Hunter XP by 3%"
"T1_RUNE_HUNTER_XP_3STAR","T1 Hunter Rune of XP (3 Star)",1,3,"Hunter","XP",5,"Increases Hunter XP by 5%"
"T2_RUNE_HUNTER_XP_1STAR","T2 Hunter Rune of XP (1 Star)",2,1,"Hunter","XP",6,"Increases Hunter XP by 6%"
"T2_RUNE_HUNTER_XP_2STAR","T2 Hunter Rune of XP (2 Star)",2,2,"Hunter","XP",8,"Increases Hunter XP by 8%"
"T2_RUNE_HUNTER_XP_3STAR","T2 Hunter Rune of XP (3 Star)",2,3,"Hunter","XP",10,"Increases Hunter XP by 10%"
"T3_RUNE_HUNTER_XP_1STAR","T3 Hunter Rune of XP (1 Star)",3,1,"Hunter","XP",11,"Increases Hunter XP by 11%"
"T3_RUNE_HUNTER_XP_2STAR","T3 Hunter Rune of XP (2 Star)",3,2,"Hunter","XP",13,"Increases Hunter XP by 13%"
"T3_RUNE_HUNTER_XP_3STAR","T3 Hunter Rune of XP (3 Star)",3,3,"Hunter","XP",15,"Increases Hunter XP by 15%"
"T4_RUNE_HUNTER_XP_1STAR","T4 Hunter Rune of XP (1 Star)",4,1,"Hunter","XP",16,"Increases Hunter XP by 16%"
"T4_RUNE_HUNTER_XP_2STAR","T4 Hunter Rune of XP (2 Star)",4,2,"Hunter","XP",18,"Increases Hunter XP by 18%"
"T4_RUNE_HUNTER_XP_3STAR","T4 Hunter Rune of XP (3 Star)",4,3,"Hunter","XP",20,"Increases Hunter XP by 20%"
"T5_RUNE_HUNTER_XP_1STAR","T5 Hunter Rune of XP (1 Star)",5,1,"Hunter","XP",21,"Increases Hunter XP by 21%"
"T5_RUNE_HUNTER_XP_2STAR","T5 Hunter Rune of XP (2 Star)",5,2,"Hunter","XP",23,"Increases Hunter XP by 23%"
"T5_RUNE_HUNTER_XP_3STAR","T5 Hunter Rune of XP (3 Star)",5,3,"Hunter","XP",25,"Increases Hunter XP by 25%"
"T6_RUNE_HUNTER_XP_1STAR","T6 Hunter Rune of XP (1 Star)",6,1,"Hunter","XP",26,"Increases Hunter XP by 26%"
"T6_RUNE_HUNTER_XP_2STAR","T6 Hunter Rune of XP (2 Star)",6,2,"Hunter","XP",28,"Increases Hunter XP by 28%"
"T6_RUNE_HUNTER_XP_3STAR","T6 Hunter Rune of XP (3 Star)",6,3,"Hunter","XP",30,"Increases Hunter XP by 30%"
"T7_RUNE_HUNTER_XP_1STAR","T7 Hunter Rune of XP (1 Star)",7,1,"Hunter","XP",31,"Increases Hunter XP by 31%"
"T7_RUNE_HUNTER_XP_2STAR","T7 Hunter Rune of XP (2 Star)",7,2,"Hunter","XP",33,"Increases Hunter XP by 33%"
"T7_RUNE_HUNTER_XP_3STAR","T7 Hunter Rune of XP (3 Star)",7,3,"Hunter","XP",35,"Increases Hunter XP by 35%"
"T8_RUNE_HUNTER_XP_1STAR","T8 Hunter Rune of XP (1 Star)",8,1,"Hunter","XP",36,"Increases Hunter XP by 36%"
"T8_RUNE_HUNTER_XP_2STAR","T8 Hunter Rune of XP (2 Star)",8,2,"Hunter","XP",38,"Increases Hunter XP by 38%"
"T8_RUNE_HUNTER_XP_3STAR","T8 Hunter Rune of XP (3 Star)",8,3,"Hunter","XP",40,"Increases Hunter XP by 40%"
"T9_RUNE_HUNTER_XP_1STAR","T9 Hunter Rune of XP (1 Star)",9,1,"Hunter","XP",41,"Increases Hunter XP by 41%"
"T9_RUNE_HUNTER_XP_2STAR","T9 Hunter Rune of XP (2 Star)",9,2,"Hunter","XP",43,"Increases Hunter XP by 43%"
"T9_RUNE_HUNTER_XP_3STAR","T9 Hunter Rune of XP (3 Star)",9,3,"Hunter","XP",45,"Increases Hunter XP by 45%"
"T10_RUNE_HUNTER_XP_1STAR","T10 Hunter Rune of XP (1 Star)",10,1,"Hunter","XP",46,"Increases Hunter XP by 46%"
"T10_RUNE_HUNTER_XP_2STAR","T10 Hunter Rune of XP (2 Star)",10,2,"Hunter","XP",48,"Increases Hunter XP by 48%"
"T10_RUNE_HUNTER_XP_3STAR","T10 Hunter Rune of XP (3 Star)",10,3,"Hunter","XP",50,"Increases Hunter XP by 50%"
"T1_RUNE_HUNTER_COPY_1STAR","T1 Hunter Rune of Duplication (1 Star)",1,1,"Hunter","Duplication",1,"Increases Hunter Duplication by 1%"
"T1_RUNE_HUNTER_COPY_2STAR","T1 Hunter Rune of Duplication (2 Star)",1,2,"Hunter","Duplication",3,"Increases Hunter Duplication by 3%"
"T1_RUNE_HUNTER_COPY_3STAR","T1 Hunter Rune of Duplication (3 Star)",1,3,"Hunter","Duplication",5,"Increases Hunter Duplication by 5%"
"T2_RUNE_HUNTER_COPY_1STAR","T2 Hunter Rune of Duplication (1 Star)",2,1,"Hunter","Duplication",6,"Increases Hunter Duplication by 6%"
"T2_RUNE_HUNTER_COPY_2STAR","T2 Hunter Rune of Duplication (2 Star)",2,2,"Hunter","Duplication",8,"Increases Hunter Duplication by 8%"
"T2_RUNE_HUNTER_COPY_3STAR","T2 Hunter Rune of Duplication (3 Star)",2,3,"Hunter","Duplication",10,"Increases Hunter Duplication by 10%"
"T3_RUNE_HUNTER_COPY_1STAR","T3 Hunter Rune of Duplication (1 Star)",3,1,"Hunter","Duplication",11,"Increases Hunter Duplication by 11%"
"T3_RUNE_HUNTER_COPY_2STAR","T3 Hunter Rune of Duplication (2 Star)",3,2,"Hunter","Duplication",13,"Increases Hunter Duplication by 13%"
"T3_RUNE_HUNTER_COPY_3STAR","T3 Hunter Rune of Duplication (3 Star)",3,3,"Hunter","Duplication",15,"Increases Hunter Duplication by 15%"
"T4_RUNE_HUNTER_COPY_1STAR","T4 Hunter Rune of Duplication (1 Star)",4,1,"Hunter","Duplication",16,"Increases Hunter Duplication by 16%"
"T4_RUNE_HUNTER_COPY_2STAR","T4 Hunter Rune of Duplication (2 Star)",4,2,"Hunter","Duplication",18,"Increases Hunter Duplication by 18%"
"T4_RUNE_HUNTER_COPY_3STAR","T4 Hunter Rune of Duplication (3 Star)",4,3,"Hunter","Duplication",20,"Increases Hunter Duplication by 20%"
"T5_RUNE_HUNTER_COPY_1STAR","T5 Hunter Rune of Duplication (1 Star)",5,1,"Hunter","Duplication",21,"Increases Hunter Duplication by 21%"
"T5_RUNE_HUNTER_COPY_2STAR","T5 Hunter Rune of Duplication (2 Star)",5,2,"Hunter","Duplication",23,"Increases Hunter Duplication by 23%"
"T5_RUNE_HUNTER_COPY_3STAR","T5 Hunter Rune of Duplication (3 Star)",5,3,"Hunter","Duplication",25,"Increases Hunter Duplication by 25%"
"T6_RUNE_HUNTER_COPY_1STAR","T6 Hunter Rune of Duplication (1 Star)",6,1,"Hunter","Duplication",26,"Increases Hunter Duplication by 26%"
"T6_RUNE_HUNTER_COPY_2STAR","T6 Hunter Rune of Duplication (2 Star)",6,2,"Hunter","Duplication",28,"Increases Hunter Duplication by 28%"
"T6_RUNE_HUNTER_COPY_3STAR","T6 Hunter Rune of Duplication (3 Star)",6,3,"Hunter","Duplication",30,"Increases Hunter Duplication by 30%"
"T7_RUNE_HUNTER_COPY_1STAR","T7 Hunter Rune of Duplication (1 Star)",7,1,"Hunter","Duplication",31,"Increases Hunter Duplication by 31%"
"T7_RUNE_HUNTER_COPY_2STAR","T7 Hunter Rune of Duplication (2 Star)",7,2,"Hunter","Duplication",33,"Increases Hunter Duplication by 33%"
"T7_RUNE_HUNTER_COPY_3STAR","T7 Hunter Rune of Duplication (3 Star)",7,3,"Hunter","Duplication",35,"Increases Hunter Duplication by 35%"
"T8_RUNE_HUNTER_COPY_1STAR","T8 Hunter Rune of Duplication (1 Star)",8,1,"Hunter","Duplication",36,"Increases Hunter Duplication by 36%"
