Type,Item Name,Item ID,Tier,Quick Sell Value
RUNE,T5 Woodcutting Rune of Duplication,T5_RUNE_WOOD_DUPLIC_3STAR,5,2675
RUNE,T5 Woodcutting Rune of XP,T5_RUNE_WOOD_XP_1STAR,5,836
RUNE,T5 Woodcutting Rune of XP,T5_RUNE_WOOD_XP_2STAR,5,1421
RUNE,T5 Woodcutting Rune of XP,T5_RUNE_WOOD_XP_3STAR,5,2675
RUNE,T6 Alchemy Rune of Duplication,T6_RUNE_ALCHEMY_DUPLIC_1STAR,6,1188
RUNE,T6 Alchemy Rune of Duplication,T6_RUNE_ALCHEMY_DUPLIC_2STAR,6,2020
RUNE,T6 Alchemy Rune of Duplication,T6_RUNE_ALCHEMY_DUPLIC_3STAR,6,3802
RUNE,T6 Alchemy Rune of Efficiency,T6_RUNE_ALCHEMY_EFF_1STAR,6,1188
RUNE,T6 Alchemy Rune of Efficiency,T6_RUNE_ALCHEMY_EFF_2STAR,6,2020
RUNE,T6 Alchemy Rune of Efficiency,T6_RUNE_ALCHEMY_EFF_3STAR,6,3802
RUNE,T6 Alchemy Rune of XP,T6_RUNE_ALCHEMY_XP_1STAR,6,1188
RUNE,T6 Alchemy Rune of XP,T6_RUNE_ALCHEMY_XP_2STAR,6,2020
RUNE,T6 Alchemy Rune of XP,T6_RUNE_ALCHEMY_XP_3STAR,6,3802
RUNE,T6 Cloth Rune of Duplication,T6_RUNE_CLOTH_DUPLIC_1STAR,6,1188
RUNE,T6 Cloth Rune of Duplication,T6_RUNE_CLOTH_DUPLIC_2STAR,6,2020
RUNE,T6 Cloth Rune of Duplication,T6_RUNE_CLOTH_DUPLIC_3STAR,6,3802
RUNE,T6 Cloth Rune of Efficiency,T6_RUNE_CLOTH_EFF_1STAR,6,1188
RUNE,T6 Cloth Rune of Efficiency,T6_RUNE_CLOTH_EFF_2STAR,6,2020
RUNE,T6 Cloth Rune of Efficiency,T6_RUNE_CLOTH_EFF_3STAR,6,3802
RUNE,T6 Cloth Rune of XP,T6_RUNE_CLOTH_XP_1STAR,6,1188
RUNE,T6 Cloth Rune of XP,T6_RUNE_CLOTH_XP_2STAR,6,2020
RUNE,T6 Cloth Rune of XP,T6_RUNE_CLOTH_XP_3STAR,6,3802
RUNE,T6 Combat Rune of Attack,T6_RUNE_ATTACK_ATTACK_1STAR,6,1188
RUNE,T6 Combat Rune of Attack,T6_RUNE_ATTACK_ATTACK_2STAR,6,2020
RUNE,T6 Combat Rune of Attack,T6_RUNE_ATTACK_ATTACK_3STAR,6,3802
RUNE,T6 Combat Rune of Attack Speed,T6_RUNE_ATTACK_ATTACK_SPEED_1STAR,6,1188
RUNE,T6 Combat Rune of Attack Speed,T6_RUNE_ATTACK_ATTACK_SPEED_2STAR,6,2020
RUNE,T6 Combat Rune of Attack Speed,T6_RUNE_ATTACK_ATTACK_SPEED_3STAR,6,3802
RUNE,T6 Combat Rune of Burst,T6_RUNE_ATTACK_BURST_1STAR,6,1188
RUNE,T6 Combat Rune of Burst,T6_RUNE_ATTACK_BURST_2STAR,6,2020
RUNE,T6 Combat Rune of Burst,T6_RUNE_ATTACK_BURST_3STAR,6,3802
RUNE,T6 Combat Rune of Food Saving,T6_RUNE_ATTACK_SAVE_FOOD_1STAR,6,1188
RUNE,T6 Combat Rune of Food Saving,T6_RUNE_ATTACK_SAVE_FOOD_2STAR,6,2020
RUNE,T6 Combat Rune of Food Saving,T6_RUNE_ATTACK_SAVE_FOOD_3STAR,6,3802
RUNE,T6 Cooking Rune of Duplication,T6_RUNE_COOKING_DUPLIC_1STAR,6,1188
RUNE,T6 Cooking Rune of Duplication,T6_RUNE_COOKING_DUPLIC_2STAR,6,2020
RUNE,T6 Cooking Rune of Duplication,T6_RUNE_COOKING_DUPLIC_3STAR,6,3802
RUNE,T6 Cooking Rune of Efficiency,T6_RUNE_COOKING_EFF_1STAR,6,1188
RUNE,T6 Cooking Rune of Efficiency,T6_RUNE_COOKING_EFF_2STAR,6,2020
RUNE,T6 Cooking Rune of Efficiency,T6_RUNE_COOKING_EFF_3STAR,6,3802
RUNE,T6 Cooking Rune of XP,T6_RUNE_COOKING_XP_1STAR,6,1188
RUNE,T6 Cooking Rune of XP,T6_RUNE_COOKING_XP_2STAR,6,2020
RUNE,T6 Cooking Rune of XP,T6_RUNE_COOKING_XP_3STAR,6,3802
RUNE,T6 Extract Rune of Duplication,T6_RUNE_EXTRACT_DUPLIC_1STAR,6,1188
RUNE,T6 Extract Rune of Duplication,T6_RUNE_EXTRACT_DUPLIC_2STAR,6,2020
RUNE,T6 Extract Rune of Duplication,T6_RUNE_EXTRACT_DUPLIC_3STAR,6,3802
RUNE,T6 Extract Rune of Efficiency,T6_RUNE_EXTRACT_EFF_1STAR,6,1188
RUNE,T6 Extract Rune of Efficiency,T6_RUNE_EXTRACT_EFF_2STAR,6,2020
RUNE,T6 Extract Rune of Efficiency,T6_RUNE_EXTRACT_EFF_3STAR,6,3802
RUNE,T6 Extract Rune of XP,T6_RUNE_EXTRACT_XP_1STAR,6,1188
RUNE,T6 Extract Rune of XP,T6_RUNE_EXTRACT_XP_2STAR,6,2020
RUNE,T6 Extract Rune of XP,T6_RUNE_EXTRACT_XP_3STAR,6,3802
RUNE,T6 Fiber Rune of Auto-Refine,T6_RUNE_FIBER_AUTO_1STAR,6,1188
RUNE,T6 Fiber Rune of Auto-Refine,T6_RUNE_FIBER_AUTO_2STAR,6,2020
RUNE,T6 Fiber Rune of Auto-Refine,T6_RUNE_FIBER_AUTO_3STAR,6,3802
RUNE,T6 Fiber Rune of Duplication,T6_RUNE_FIBER_DUPLIC_1STAR,6,1188
RUNE,T6 Fiber Rune of Duplication,T6_RUNE_FIBER_DUPLIC_2STAR,6,2020
RUNE,T6 Fiber Rune of Duplication,T6_RUNE_FIBER_DUPLIC_3STAR,6,3802
RUNE,T6 Fiber Rune of XP,T6_RUNE_FIBER_XP_1STAR,6,1188
RUNE,T6 Fiber Rune of XP,T6_RUNE_FIBER_XP_2STAR,6,2020
RUNE,T6 Fiber Rune of XP,T6_RUNE_FIBER_XP_3STAR,6,3802
RUNE,T6 Fishing Rune of Auto-Cooking,T6_RUNE_FISH_AUTO_1STAR,6,1188
RUNE,T6 Fishing Rune of Auto-Cooking,T6_RUNE_FISH_AUTO_2STAR,6,2020
RUNE,T6 Fishing Rune of Auto-Cooking,T6_RUNE_FISH_AUTO_3STAR,6,3802
RUNE,T6 Fishing Rune of Duplication,T6_RUNE_FISH_DUPLIC_1STAR,6,1188
RUNE,T6 Fishing Rune of Duplication,T6_RUNE_FISH_DUPLIC_2STAR,6,2020
RUNE,T6 Fishing Rune of Duplication,T6_RUNE_FISH_DUPLIC_3STAR,6,3802
RUNE,T6 Fishing Rune of XP,T6_RUNE_FISH_XP_1STAR,6,1188
RUNE,T6 Fishing Rune of XP,T6_RUNE_FISH_XP_2STAR,6,2020
RUNE,T6 Fishing Rune of XP,T6_RUNE_FISH_XP_3STAR,6,3802
RUNE,T6 Herbalism Rune of Auto-Refine,T6_RUNE_HERB_AUTO_1STAR,6,1188
RUNE,T6 Herbalism Rune of Auto-Refine,T6_RUNE_HERB_AUTO_2STAR,6,2020
RUNE,T6 Herbalism Rune of Auto-Refine,T6_RUNE_HERB_AUTO_3STAR,6,3802
RUNE,T6 Herbalism Rune of Duplication,T6_RUNE_HERB_DUPLIC_1STAR,6,1188
RUNE,T6 Herbalism Rune of Duplication,T6_RUNE_HERB_DUPLIC_2STAR,6,2020
RUNE,T6 Herbalism Rune of Duplication,T6_RUNE_HERB_DUPLIC_3STAR,6,3802
RUNE,T6 Herbalism Rune of XP,T6_RUNE_HERB_XP_1STAR,6,1188
RUNE,T6 Herbalism Rune of XP,T6_RUNE_HERB_XP_2STAR,6,2020
RUNE,T6 Herbalism Rune of XP,T6_RUNE_HERB_XP_3STAR,6,3802
RUNE,T6 Hunter Rune of Duplication,T6_RUNE_HUNTER_DUPLIC_1STAR,6,1188
RUNE,T6 Hunter Rune of Duplication,T6_RUNE_HUNTER_DUPLIC_2STAR,6,2020
RUNE,T6 Hunter Rune of Duplication,T6_RUNE_HUNTER_DUPLIC_3STAR,6,3802
RUNE,T6 Hunter Rune of Efficiency,T6_RUNE_HUNTER_EFF_1STAR,6,1188
RUNE,T6 Hunter Rune of Efficiency,T6_RUNE_HUNTER_EFF_2STAR,6,2020
RUNE,T6 Hunter Rune of Efficiency,T6_RUNE_HUNTER_EFF_3STAR,6,3802
RUNE,T6 Hunter Rune of XP,T6_RUNE_HUNTER_XP_1STAR,6,1188
RUNE,T6 Hunter Rune of XP,T6_RUNE_HUNTER_XP_2STAR,6,2020
RUNE,T6 Hunter Rune of XP,T6_RUNE_HUNTER_XP_3STAR,6,3802
RUNE,T6 Leather Rune of Duplication,T6_RUNE_LEATHER_DUPLIC_1STAR,6,1188
RUNE,T6 Leather Rune of Duplication,T6_RUNE_LEATHER_DUPLIC_2STAR,6,2020
RUNE,T6 Leather Rune of Duplication,T6_RUNE_LEATHER_DUPLIC_3STAR,6,3802
RUNE,T6 Leather Rune of Efficiency,T6_RUNE_LEATHER_EFF_1STAR,6,1188
RUNE,T6 Leather Rune of Efficiency,T6_RUNE_LEATHER_EFF_2STAR,6,2020
RUNE,T6 Leather Rune of Efficiency,T6_RUNE_LEATHER_EFF_3STAR,6,3802
RUNE,T6 Leather Rune of XP,T6_RUNE_LEATHER_XP_1STAR,6,1188
RUNE,T6 Leather Rune of XP,T6_RUNE_LEATHER_XP_2STAR,6,2020
RUNE,T6 Leather Rune of XP,T6_RUNE_LEATHER_XP_3STAR,6,3802
RUNE,T6 Mage Rune of Duplication,T6_RUNE_MAGE_DUPLIC_1STAR,6,1188
RUNE,T6 Mage Rune of Duplication,T6_RUNE_MAGE_DUPLIC_2STAR,6,2020
RUNE,T6 Mage Rune of Duplication,T6_RUNE_MAGE_DUPLIC_3STAR,6,3802
RUNE,T6 Mage Rune of Efficiency,T6_RUNE_MAGE_EFF_1STAR,6,1188
RUNE,T6 Mage Rune of Efficiency,T6_RUNE_MAGE_EFF_2STAR,6,2020
RUNE,T6 Mage Rune of Efficiency,T6_RUNE_MAGE_EFF_3STAR,6,3802
RUNE,T6 Mage Rune of XP,T6_RUNE_MAGE_XP_1STAR,6,1188
RUNE,T6 Mage Rune of XP,T6_RUNE_MAGE_XP_2STAR,6,2020
RUNE,T6 Mage Rune of XP,T6_RUNE_MAGE_XP_3STAR,6,3802
RUNE,T6 Metal Rune of Duplication,T6_RUNE_METAL_DUPLIC_1STAR,6,1188
RUNE,T6 Metal Rune of Duplication,T6_RUNE_METAL_DUPLIC_2STAR,6,2020
RUNE,T6 Metal Rune of Duplication,T6_RUNE_METAL_DUPLIC_3STAR,6,3802
RUNE,T6 Metal Rune of Efficiency,T6_RUNE_METAL_EFF_1STAR,6,1188
RUNE,T6 Metal Rune of Efficiency,T6_RUNE_METAL_EFF_2STAR,6,2020
RUNE,T6 Metal Rune of Efficiency,T6_RUNE_METAL_EFF_3STAR,6,3802
RUNE,T6 Metal Rune of XP,T6_RUNE_METAL_XP_1STAR,6,1188
RUNE,T6 Metal Rune of XP,T6_RUNE_METAL_XP_2STAR,6,2020
RUNE,T6 Metal Rune of XP,T6_RUNE_METAL_XP_3STAR,6,3802
RUNE,T6 Mining Rune of Auto-Refine,T6_RUNE_ORE_AUTO_1STAR,6,1188
RUNE,T6 Mining Rune of Auto-Refine,T6_RUNE_ORE_AUTO_2STAR,6,2020
RUNE,T6 Mining Rune of Auto-Refine,T6_RUNE_ORE_AUTO_3STAR,6,3802
RUNE,T6 Mining Rune of Duplication,T6_RUNE_ORE_DUPLIC_1STAR,6,1188
RUNE,T6 Mining Rune of Duplication,T6_RUNE_ORE_DUPLIC_2STAR,6,2020
RUNE,T6 Mining Rune of Duplication,T6_RUNE_ORE_DUPLIC_3STAR,6,3802
RUNE,T6 Mining Rune of XP,T6_RUNE_ORE_XP_1STAR,6,1188
RUNE,T6 Mining Rune of XP,T6_RUNE_ORE_XP_2STAR,6,2020
RUNE,T6 Mining Rune of XP,T6_RUNE_ORE_XP_3STAR,6,3802
RUNE,T6 Plank Rune of Duplication,T6_RUNE_PLANK_DUPLIC_1STAR,6,1188
RUNE,T6 Plank Rune of Duplication,T6_RUNE_PLANK_DUPLIC_2STAR,6,2020
RUNE,T6 Plank Rune of Duplication,T6_RUNE_PLANK_DUPLIC_3STAR,6,3802
RUNE,T6 Plank Rune of Efficiency,T6_RUNE_PLANK_EFF_1STAR,6,1188
RUNE,T6 Plank Rune of Efficiency,T6_RUNE_PLANK_EFF_2STAR,6,2020
RUNE,T6 Plank Rune of Efficiency,T6_RUNE_PLANK_EFF_3STAR,6,3802
RUNE,T6 Plank Rune of XP,T6_RUNE_PLANK_XP_1STAR,6,1188
RUNE,T6 Plank Rune of XP,T6_RUNE_PLANK_XP_2STAR,6,2020
RUNE,T6 Plank Rune of XP,T6_RUNE_PLANK_XP_3STAR,6,3802
RUNE,T6 Skinning Rune of Auto-Refine,T6_RUNE_HIDE_AUTO_1STAR,6,1188
RUNE,T6 Skinning Rune of Auto-Refine,T6_RUNE_HIDE_AUTO_2STAR,6,2020
RUNE,T6 Skinning Rune of Auto-Refine,T6_RUNE_HIDE_AUTO_3STAR,6,3802
RUNE,T6 Skinning Rune of Duplication,T6_RUNE_HIDE_DUPLIC_1STAR,6,1188
RUNE,T6 Skinning Rune of Duplication,T6_RUNE_HIDE_DUPLIC_2STAR,6,2020
RUNE,T6 Skinning Rune of Duplication,T6_RUNE_HIDE_DUPLIC_3STAR,6,3802
RUNE,T6 Skinning Rune of XP,T6_RUNE_HIDE_XP_1STAR,6,1188
RUNE,T6 Skinning Rune of XP,T6_RUNE_HIDE_XP_2STAR,6,2020
RUNE,T6 Skinning Rune of XP,T6_RUNE_HIDE_XP_3STAR,6,3802
RUNE,T6 Tools Rune of Duplication,T6_RUNE_TOOLS_DUPLIC_1STAR,6,1188
RUNE,T6 Tools Rune of Duplication,T6_RUNE_TOOLS_DUPLIC_2STAR,6,2020
RUNE,T6 Tools Rune of Duplication,T6_RUNE_TOOLS_DUPLIC_3STAR,6,3802
RUNE,T6 Tools Rune of Efficiency,T6_RUNE_TOOLS_EFF_1STAR,6,1188
RUNE,T6 Tools Rune of Efficiency,T6_RUNE_TOOLS_EFF_2STAR,6,2020
RUNE,T6 Tools Rune of Efficiency,T6_RUNE_TOOLS_EFF_3STAR,6,3802
RUNE,T6 Tools Rune of XP,T6_RUNE_TOOLS_XP_1STAR,6,1188
RUNE,T6 Tools Rune of XP,T6_RUNE_TOOLS_XP_2STAR,6,2020
RUNE,T6 Tools Rune of XP,T6_RUNE_TOOLS_XP_3STAR,6,3802
RUNE,T6 Warrior Rune of Duplication,T6_RUNE_WARRIOR_DUPLIC_1STAR,6,1188
RUNE,T6 Warrior Rune of Duplication,T6_RUNE_WARRIOR_DUPLIC_2STAR,6,2020
RUNE,T6 Warrior Rune of Duplication,T6_RUNE_WARRIOR_DUPLIC_3STAR,6,3802
RUNE,T6 Warrior Rune of Efficiency,T6_RUNE_WARRIOR_EFF_1STAR,6,1188
RUNE,T6 Warrior Rune of Efficiency,T6_RUNE_WARRIOR_EFF_2STAR,6,2020
RUNE,T6 Warrior Rune of Efficiency,T6_RUNE_WARRIOR_EFF_3STAR,6,3802
RUNE,T6 Warrior Rune of XP,T6_RUNE_WARRIOR_XP_1STAR,6,1188
RUNE,T6 Warrior Rune of XP,T6_RUNE_WARRIOR_XP_2STAR,6,2020
RUNE,T6 Warrior Rune of XP,T6_RUNE_WARRIOR_XP_3STAR,6,3802
RUNE,T6 Woodcutting Rune of Auto-Refine,T6_RUNE_WOOD_AUTO_1STAR,6,1188
RUNE,T6 Woodcutting Rune of Auto-Refine,T6_RUNE_WOOD_AUTO_2STAR,6,2020
RUNE,T6 Woodcutting Rune of Auto-Refine,T6_RUNE_WOOD_AUTO_3STAR,6,3802
RUNE,T6 Woodcutting Rune of Duplication,T6_RUNE_WOOD_DUPLIC_1STAR,6,1188
RUNE,T6 Woodcutting Rune of Duplication,T6_RUNE_WOOD_DUPLIC_2STAR,6,2020
RUNE,T6 Woodcutting Rune of Duplication,T6_RUNE_WOOD_DUPLIC_3STAR,6,3802
RUNE,T6 Woodcutting Rune of XP,T6_RUNE_WOOD_XP_1STAR,6,1188
RUNE,T6 Woodcutting Rune of XP,T6_RUNE_WOOD_XP_2STAR,6,2020
RUNE,T6 Woodcutting Rune of XP,T6_RUNE_WOOD_XP_3STAR,6,3802
RUNE,T7 Alchemy Rune of Duplication,T7_RUNE_ALCHEMY_DUPLIC_1STAR,7,1606
RUNE,T7 Alchemy Rune of Duplication,T7_RUNE_ALCHEMY_DUPLIC_2STAR,7,2730
RUNE,T7 Alchemy Rune of Duplication,T7_RUNE_ALCHEMY_DUPLIC_3STAR,7,5139
RUNE,T7 Alchemy Rune of Efficiency,T7_RUNE_ALCHEMY_EFF_1STAR,7,1606
RUNE,T7 Alchemy Rune of Efficiency,T7_RUNE_ALCHEMY_EFF_2STAR,7,2730
RUNE,T7 Alchemy Rune of Efficiency,T7_RUNE_ALCHEMY_EFF_3STAR,7,5139
RUNE,T7 Alchemy Rune of XP,T7_RUNE_ALCHEMY_XP_1STAR,7,1606
RUNE,T7 Alchemy Rune of XP,T7_RUNE_ALCHEMY_XP_2STAR,7,2730
RUNE,T7 Alchemy Rune of XP,T7_RUNE_ALCHEMY_XP_3STAR,7,5139
RUNE,T7 Cloth Rune of Duplication,T7_RUNE_CLOTH_DUPLIC_1STAR,7,1606
RUNE,T7 Cloth Rune of Duplication,T7_RUNE_CLOTH_DUPLIC_2STAR,7,2730
RUNE,T7 Cloth Rune of Duplication,T7_RUNE_CLOTH_DUPLIC_3STAR,7,5139
RUNE,T7 Cloth Rune of Efficiency,T7_RUNE_CLOTH_EFF_1STAR,7,1606
RUNE,T7 Cloth Rune of Efficiency,T7_RUNE_CLOTH_EFF_2STAR,7,2730
RUNE,T7 Cloth Rune of Efficiency,T7_RUNE_CLOTH_EFF_3STAR,7,5139
RUNE,T7 Cloth Rune of XP,T7_RUNE_CLOTH_XP_1STAR,7,1606
RUNE,T7 Cloth Rune of XP,T7_RUNE_CLOTH_XP_2STAR,7,2730
RUNE,T7 Cloth Rune of XP,T7_RUNE_CLOTH_XP_3STAR,7,5139
RUNE,T7 Combat Rune of Attack,T7_RUNE_ATTACK_ATTACK_1STAR,7,1606
RUNE,T7 Combat Rune of Attack,T7_RUNE_ATTACK_ATTACK_2STAR,7,2730
RUNE,T7 Combat Rune of Attack,T7_RUNE_ATTACK_ATTACK_3STAR,7,5139
RUNE,T7 Combat Rune of Attack Speed,T7_RUNE_ATTACK_ATTACK_SPEED_1STAR,7,1606
RUNE,T7 Combat Rune of Attack Speed,T7_RUNE_ATTACK_ATTACK_SPEED_2STAR,7,2730
RUNE,T7 Combat Rune of Attack Speed,T7_RUNE_ATTACK_ATTACK_SPEED_3STAR,7,5139
RUNE,T7 Combat Rune of Burst,T7_RUNE_ATTACK_BURST_1STAR,7,1606
RUNE,T7 Combat Rune of Burst,T7_RUNE_ATTACK_BURST_2STAR,7,2730
RUNE,T7 Combat Rune of Burst,T7_RUNE_ATTACK_BURST_3STAR,7,5139
RUNE,T7 Combat Rune of Food Saving,T7_RUNE_ATTACK_SAVE_FOOD_1STAR,7,1606
RUNE,T7 Combat Rune of Food Saving,T7_RUNE_ATTACK_SAVE_FOOD_2STAR,7,2730
RUNE,T7 Combat Rune of Food Saving,T7_RUNE_ATTACK_SAVE_FOOD_3STAR,7,5139
RUNE,T7 Cooking Rune of Duplication,T7_RUNE_COOKING_DUPLIC_1STAR,7,1606
RUNE,T7 Cooking Rune of Duplication,T7_RUNE_COOKING_DUPLIC_2STAR,7,2730
RUNE,T7 Cooking Rune of Duplication,T7_RUNE_COOKING_DUPLIC_3STAR,7,5139
RUNE,T7 Cooking Rune of Efficiency,T7_RUNE_COOKING_EFF_1STAR,7,1606
RUNE,T7 Cooking Rune of Efficiency,T7_RUNE_COOKING_EFF_2STAR,7,2730
RUNE,T7 Cooking Rune of Efficiency,T7_RUNE_COOKING_EFF_3STAR,7,5139
RUNE,T7 Cooking Rune of XP,T7_RUNE_COOKING_XP_1STAR,7,1606
RUNE,T7 Cooking Rune of XP,T7_RUNE_COOKING_XP_2STAR,7,2730
RUNE,T7 Cooking Rune of XP,T7_RUNE_COOKING_XP_3STAR,7,5139
RUNE,T7 Extract Rune of Duplication,T7_RUNE_EXTRACT_DUPLIC_1STAR,7,1606
RUNE,T7 Extract Rune of Duplication,T7_RUNE_EXTRACT_DUPLIC_2STAR,7,2730
RUNE,T7 Extract Rune of Duplication,T7_RUNE_EXTRACT_DUPLIC_3STAR,7,5139
RUNE,T7 Extract Rune of Efficiency,T7_RUNE_EXTRACT_EFF_1STAR,7,1606
RUNE,T7 Extract Rune of Efficiency,T7_RUNE_EXTRACT_EFF_2STAR,7,2730
RUNE,T7 Extract Rune of Efficiency,T7_RUNE_EXTRACT_EFF_3STAR,7,5139
RUNE,T7 Extract Rune of XP,T7_RUNE_EXTRACT_XP_1STAR,7,1606
RUNE,T7 Extract Rune of XP,T7_RUNE_EXTRACT_XP_2STAR,7,2730
RUNE,T7 Extract Rune of XP,T7_RUNE_EXTRACT_XP_3STAR,7,5139
RUNE,T7 Fiber Rune of Auto-Refine,T7_RUNE_FIBER_AUTO_1STAR,7,1606
RUNE,T7 Fiber Rune of Auto-Refine,T7_RUNE_FIBER_AUTO_2STAR,7,2730
RUNE,T7 Fiber Rune of Auto-Refine,T7_RUNE_FIBER_AUTO_3STAR,7,5139
RUNE,T7 Fiber Rune of Duplication,T7_RUNE_FIBER_DUPLIC_1STAR,7,1606
RUNE,T7 Fiber Rune of Duplication,T7_RUNE_FIBER_DUPLIC_2STAR,7,2730
RUNE,T7 Fiber Rune of Duplication,T7_RUNE_FIBER_DUPLIC_3STAR,7,5139
RUNE,T7 Fiber Rune of XP,T7_RUNE_FIBER_XP_1STAR,7,1606
RUNE,T7 Fiber Rune of XP,T7_RUNE_FIBER_XP_2STAR,7,2730
RUNE,T7 Fiber Rune of XP,T7_RUNE_FIBER_XP_3STAR,7,5139
RUNE,T7 Fishing Rune of Auto-Cooking,T7_RUNE_FISH_AUTO_1STAR,7,1606
RUNE,T7 Fishing Rune of Auto-Cooking,T7_RUNE_FISH_AUTO_2STAR,7,2730
RUNE,T7 Fishing Rune of Auto-Cooking,T7_RUNE_FISH_AUTO_3STAR,7,5139
RUNE,T7 Fishing Rune of Duplication,T7_RUNE_FISH_DUPLIC_1STAR,7,1606
RUNE,T7 Fishing Rune of Duplication,T7_RUNE_FISH_DUPLIC_2STAR,7,2730
RUNE,T7 Fishing Rune of Duplication,T7_RUNE_FISH_DUPLIC_3STAR,7,5139
RUNE,T7 Fishing Rune of XP,T7_RUNE_FISH_XP_1STAR,7,1606
RUNE,T7 Fishing Rune of XP,T7_RUNE_FISH_XP_2STAR,7,2730
RUNE,T7 Fishing Rune of XP,T7_RUNE_FISH_XP_3STAR,7,5139
RUNE,T7 Herbalism Rune of Auto-Refine,T7_RUNE_HERB_AUTO_1STAR,7,1606
RUNE,T7 Herbalism Rune of Auto-Refine,T7_RUNE_HERB_AUTO_2STAR,7,2730
RUNE,T7 Herbalism Rune of Auto-Refine,T7_RUNE_HERB_AUTO_3STAR,7,5139
RUNE,T7 Herbalism Rune of Duplication,T7_RUNE_HERB_DUPLIC_1STAR,7,1606
RUNE,T7 Herbalism Rune of Duplication,T7_RUNE_HERB_DUPLIC_2STAR,7,2730
RUNE,T7 Herbalism Rune of Duplication,T7_RUNE_HERB_DUPLIC_3STAR,7,5139
RUNE,T7 Herbalism Rune of XP,T7_RUNE_HERB_XP_1STAR,7,1606
RUNE,T7 Herbalism Rune of XP,T7_RUNE_HERB_XP_2STAR,7,2730
RUNE,T7 Herbalism Rune of XP,T7_RUNE_HERB_XP_3STAR,7,5139
RUNE,T7 Hunter Rune of Duplication,T7_RUNE_HUNTER_DUPLIC_1STAR,7,1606
RUNE,T7 Hunter Rune of Duplication,T7_RUNE_HUNTER_DUPLIC_2STAR,7,2730
RUNE,T7 Hunter Rune of Duplication,T7_RUNE_HUNTER_DUPLIC_3STAR,7,5139
RUNE,T7 Hunter Rune of Efficiency,T7_RUNE_HUNTER_EFF_1STAR,7,1606
RUNE,T7 Hunter Rune of Efficiency,T7_RUNE_HUNTER_EFF_2STAR,7,2730
RUNE,T7 Hunter Rune of Efficiency,T7_RUNE_HUNTER_EFF_3STAR,7,5139
RUNE,T7 Hunter Rune of XP,T7_RUNE_HUNTER_XP_1STAR,7,1606
RUNE,T7 Hunter Rune of XP,T7_RUNE_HUNTER_XP_2STAR,7,2730
RUNE,T7 Hunter Rune of XP,T7_RUNE_HUNTER_XP_3STAR,7,5139
RUNE,T7 Leather Rune of Duplication,T7_RUNE_LEATHER_DUPLIC_1STAR,7,1606
RUNE,T7 Leather Rune of Duplication,T7_RUNE_LEATHER_DUPLIC_2STAR,7,2730
RUNE,T7 Leather Rune of Duplication,T7_RUNE_LEATHER_DUPLIC_3STAR,7,5139
RUNE,T7 Leather Rune of Efficiency,T7_RUNE_LEATHER_EFF_1STAR,7,1606
RUNE,T7 Leather Rune of Efficiency,T7_RUNE_LEATHER_EFF_2STAR,7,2730
RUNE,T7 Leather Rune of Efficiency,T7_RUNE_LEATHER_EFF_3STAR,7,5139
RUNE,T7 Leather Rune of XP,T7_RUNE_LEATHER_XP_1STAR,7,1606
RUNE,T7 Leather Rune of XP,T7_RUNE_LEATHER_XP_2STAR,7,2730
RUNE,T7 Leather Rune of XP,T7_RUNE_LEATHER_XP_3STAR,7,5139
RUNE,T7 Mage Rune of Duplication,T7_RUNE_MAGE_DUPLIC_1STAR,7,1606
RUNE,T7 Mage Rune of Duplication,T7_RUNE_MAGE_DUPLIC_2STAR,7,2730
RUNE,T7 Mage Rune of Duplication,T7_RUNE_MAGE_DUPLIC_3STAR,7,5139
RUNE,T7 Mage Rune of Efficiency,T7_RUNE_MAGE_EFF_1STAR,7,1606
RUNE,T7 Mage Rune of Efficiency,T7_RUNE_MAGE_EFF_2STAR,7,2730
RUNE,T7 Mage Rune of Efficiency,T7_RUNE_MAGE_EFF_3STAR,7,5139
RUNE,T7 Mage Rune of XP,T7_RUNE_MAGE_XP_1STAR,7,1606
RUNE,T7 Mage Rune of XP,T7_RUNE_MAGE_XP_2STAR,7,2730
RUNE,T7 Mage Rune of XP,T7_RUNE_MAGE_XP_3STAR,7,5139
RUNE,T7 Metal Rune of Duplication,T7_RUNE_METAL_DUPLIC_1STAR,7,1606
RUNE,T7 Metal Rune of Duplication,T7_RUNE_METAL_DUPLIC_2STAR,7,2730
RUNE,T7 Metal Rune of Duplication,T7_RUNE_METAL_DUPLIC_3STAR,7,5139
RUNE,T7 Metal Rune of Efficiency,T7_RUNE_METAL_EFF_1STAR,7,1606
RUNE,T7 Metal Rune of Efficiency,T7_RUNE_METAL_EFF_2STAR,7,2730
RUNE,T7 Metal Rune of Efficiency,T7_RUNE_METAL_EFF_3STAR,7,5139
RUNE,T7 Metal Rune of XP,T7_RUNE_METAL_XP_1STAR,7,1606
RUNE,T7 Metal Rune of XP,T7_RUNE_METAL_XP_2STAR,7,2730
RUNE,T7 Metal Rune of XP,T7_RUNE_METAL_XP_3STAR,7,5139
RUNE,T7 Mining Rune of Auto-Refine,T7_RUNE_ORE_AUTO_1STAR,7,1606
RUNE,T7 Mining Rune of Auto-Refine,T7_RUNE_ORE_AUTO_2STAR,7,2730
RUNE,T7 Mining Rune of Auto-Refine,T7_RUNE_ORE_AUTO_3STAR,7,5139
RUNE,T7 Mining Rune of Duplication,T7_RUNE_ORE_DUPLIC_1STAR,7,1606
