Category;Slot;Item ID;Full Name;Tier;Quality;IP;Damage;Defense;HP;Attack Speed / Speed;Crit Chance;Efficiency %;Resources Required
Mage;CAPE;T8_MAGE_CAPE_Q1;"Good Mage Cape";8;Good;820;155.4;0;0;78.4;0;0;"20x T8_CLOTH + 1x T8_CREST"
Mage;CAPE;T8_MAGE_CAPE_Q2;"Outstanding Mage Cape";8;Outstanding;850;163.2;0;0;82.3;0;0;"20x T8_CLOTH + 1x T8_CREST"
Mage;CAPE;T8_MAGE_CAPE_Q3;"Excellent Mage Cape";8;Excellent;900;171.4;0;0;86.4;0;0;"20x T8_CLOTH + 1x T8_CREST"
Mage;CAPE;T8_MAGE_CAPE_Q4;"Masterpiece Mage Cape";8;Masterpiece;1000;179.9;0;0;90.7;0;0;"20x T8_CLOTH + 1x T8_CREST"
Mage;CAPE;T9_MAGE_CAPE;"Mage Cape";9;Normal;900;188.9;0;0;95.2;0;0;"20x T9_CLOTH + 1x T9_CREST"
Mage;CAPE;T9_MAGE_CAPE_Q1;"Good Mage Cape";9;Good;920;198.4;0;0;100;0;0;"20x T9_CLOTH + 1x T9_CREST"
Mage;CAPE;T9_MAGE_CAPE_Q2;"Outstanding Mage Cape";9;Outstanding;950;208.3;0;0;105;0;0;"20x T9_CLOTH + 1x T9_CREST"
Mage;CAPE;T9_MAGE_CAPE_Q3;"Excellent Mage Cape";9;Excellent;1000;218.7;0;0;110.3;0;0;"20x T9_CLOTH + 1x T9_CREST"
Mage;CAPE;T9_MAGE_CAPE_Q4;"Masterpiece Mage Cape";9;Masterpiece;1100;229.7;0;0;115.8;0;0;"20x T9_CLOTH + 1x T9_CREST"
Mage;CAPE;T10_MAGE_CAPE;"Mage Cape";10;Normal;1000;241.1;0;0;121.6;0;0;"20x T10_CLOTH + 1x T10_CREST"
Mage;CAPE;T10_MAGE_CAPE_Q1;"Good Mage Cape";10;Good;1020;253.2;0;0;127.6;0;0;"20x T10_CLOTH + 1x T10_CREST"
Mage;CAPE;T10_MAGE_CAPE_Q2;"Outstanding Mage Cape";10;Outstanding;1050;265.9;0;0;134;0;0;"20x T10_CLOTH + 1x T10_CREST"
Mage;CAPE;T10_MAGE_CAPE_Q3;"Excellent Mage Cape";10;Excellent;1100;279.1;0;0;140.7;0;0;"20x T10_CLOTH + 1x T10_CREST"
Mage;CAPE;T10_MAGE_CAPE_Q4;"Masterpiece Mage Cape";10;Masterpiece;1200;293.1;0;0;147.8;0;0;"20x T10_CLOTH + 1x T10_CREST"
Tool;PICKAXE;T1_PICKAXE;"Pickaxe";1;Normal;100;0;0;0;0;0;1;"20x T1_BAR"
Tool;PICKAXE;T1_PICKAXE_Q1;"Good Pickaxe";1;Good;120;0;0;0;0;0;1.9;"20x T1_BAR"
Tool;PICKAXE;T1_PICKAXE_Q2;"Outstanding Pickaxe";1;Outstanding;150;0;0;0;0;0;2.8;"20x T1_BAR"
Tool;PICKAXE;T1_PICKAXE_Q3;"Excellent Pickaxe";1;Excellent;200;0;0;0;0;0;3.7;"20x T1_BAR"
Tool;PICKAXE;T1_PICKAXE_Q4;"Masterpiece Pickaxe";1;Masterpiece;300;0;0;0;0;0;4.6;"20x T1_BAR"
Tool;PICKAXE;T2_PICKAXE;"Pickaxe";2;Normal;200;0;0;0;0;0;5.5;"20x T2_BAR"
Tool;PICKAXE;T2_PICKAXE_Q1;"Good Pickaxe";2;Good;220;0;0;0;0;0;6.4;"20x T2_BAR"
Tool;PICKAXE;T2_PICKAXE_Q2;"Outstanding Pickaxe";2;Outstanding;250;0;0;0;0;0;7.3;"20x T2_BAR"
Tool;PICKAXE;T2_PICKAXE_Q3;"Excellent Pickaxe";2;Excellent;300;0;0;0;0;0;8.2;"20x T2_BAR"
Tool;PICKAXE;T2_PICKAXE_Q4;"Masterpiece Pickaxe";2;Masterpiece;400;0;0;0;0;0;9.1;"20x T2_BAR"
Tool;PICKAXE;T3_PICKAXE;"Pickaxe";3;Normal;300;0;0;0;0;0;10;"20x T3_BAR"
Tool;PICKAXE;T3_PICKAXE_Q1;"Good Pickaxe";3;Good;320;0;0;0;0;0;10.9;"20x T3_BAR"
Tool;PICKAXE;T3_PICKAXE_Q2;"Outstanding Pickaxe";3;Outstanding;350;0;0;0;0;0;11.8;"20x T3_BAR"
Tool;PICKAXE;T3_PICKAXE_Q3;"Excellent Pickaxe";3;Excellent;400;0;0;0;0;0;12.7;"20x T3_BAR"
Tool;PICKAXE;T3_PICKAXE_Q4;"Masterpiece Pickaxe";3;Masterpiece;500;0;0;0;0;0;13.6;"20x T3_BAR"
Tool;PICKAXE;T4_PICKAXE;"Pickaxe";4;Normal;400;0;0;0;0;0;14.5;"20x T4_BAR"
Tool;PICKAXE;T4_PICKAXE_Q1;"Good Pickaxe";4;Good;420;0;0;0;0;0;15.4;"20x T4_BAR"
Tool;PICKAXE;T4_PICKAXE_Q2;"Outstanding Pickaxe";4;Outstanding;450;0;0;0;0;0;16.3;"20x T4_BAR"
Tool;PICKAXE;T4_PICKAXE_Q3;"Excellent Pickaxe";4;Excellent;500;0;0;0;0;0;17.2;"20x T4_BAR"
Tool;PICKAXE;T4_PICKAXE_Q4;"Masterpiece Pickaxe";4;Masterpiece;600;0;0;0;0;0;18.1;"20x T4_BAR"
Tool;PICKAXE;T5_PICKAXE;"Pickaxe";5;Normal;500;0;0;0;0;0;19;"20x T5_BAR"
Tool;PICKAXE;T5_PICKAXE_Q1;"Good Pickaxe";5;Good;520;0;0;0;0;0;19.9;"20x T5_BAR"
Tool;PICKAXE;T5_PICKAXE_Q2;"Outstanding Pickaxe";5;Outstanding;550;0;0;0;0;0;20.8;"20x T5_BAR"
Tool;PICKAXE;T5_PICKAXE_Q3;"Excellent Pickaxe";5;Excellent;600;0;0;0;0;0;21.7;"20x T5_BAR"
Tool;PICKAXE;T5_PICKAXE_Q4;"Masterpiece Pickaxe";5;Masterpiece;700;0;0;0;0;0;22.6;"20x T5_BAR"
Tool;PICKAXE;T6_PICKAXE;"Pickaxe";6;Normal;600;0;0;0;0;0;23.4;"20x T6_BAR"
Tool;PICKAXE;T6_PICKAXE_Q1;"Good Pickaxe";6;Good;620;0;0;0;0;0;24.3;"20x T6_BAR"
Tool;PICKAXE;T6_PICKAXE_Q2;"Outstanding Pickaxe";6;Outstanding;650;0;0;0;0;0;25.2;"20x T6_BAR"
Tool;PICKAXE;T6_PICKAXE_Q3;"Excellent Pickaxe";6;Excellent;700;0;0;0;0;0;26.1;"20x T6_BAR"
Tool;PICKAXE;T6_PICKAXE_Q4;"Masterpiece Pickaxe";6;Masterpiece;800;0;0;0;0;0;27;"20x T6_BAR"
Tool;PICKAXE;T7_PICKAXE;"Pickaxe";7;Normal;700;0;0;0;0;0;27.9;"20x T7_BAR"
Tool;PICKAXE;T7_PICKAXE_Q1;"Good Pickaxe";7;Good;720;0;0;0;0;0;28.8;"20x T7_BAR"
Tool;PICKAXE;T7_PICKAXE_Q2;"Outstanding Pickaxe";7;Outstanding;750;0;0;0;0;0;29.7;"20x T7_BAR"
Tool;PICKAXE;T7_PICKAXE_Q3;"Excellent Pickaxe";7;Excellent;800;0;0;0;0;0;30.6;"20x T7_BAR"
Tool;PICKAXE;T7_PICKAXE_Q4;"Masterpiece Pickaxe";7;Masterpiece;900;0;0;0;0;0;31.5;"20x T7_BAR"
Tool;PICKAXE;T8_PICKAXE;"Pickaxe";8;Normal;800;0;0;0;0;0;32.4;"20x T8_BAR"
Tool;PICKAXE;T8_PICKAXE_Q1;"Good Pickaxe";8;Good;820;0;0;0;0;0;33.3;"20x T8_BAR"
Tool;PICKAXE;T8_PICKAXE_Q2;"Outstanding Pickaxe";8;Outstanding;850;0;0;0;0;0;34.2;"20x T8_BAR"
Tool;PICKAXE;T8_PICKAXE_Q3;"Excellent Pickaxe";8;Excellent;900;0;0;0;0;0;35.1;"20x T8_BAR"
Tool;PICKAXE;T8_PICKAXE_Q4;"Masterpiece Pickaxe";8;Masterpiece;1000;0;0;0;0;0;36;"20x T8_BAR"
Tool;PICKAXE;T9_PICKAXE;"Pickaxe";9;Normal;900;0;0;0;0;0;36.9;"20x T9_BAR"
Tool;PICKAXE;T9_PICKAXE_Q1;"Good Pickaxe";9;Good;920;0;0;0;0;0;37.8;"20x T9_BAR"
Tool;PICKAXE;T9_PICKAXE_Q2;"Outstanding Pickaxe";9;Outstanding;950;0;0;0;0;0;38.7;"20x T9_BAR"
Tool;PICKAXE;T9_PICKAXE_Q3;"Excellent Pickaxe";9;Excellent;1000;0;0;0;0;0;39.6;"20x T9_BAR"
Tool;PICKAXE;T9_PICKAXE_Q4;"Masterpiece Pickaxe";9;Masterpiece;1100;0;0;0;0;0;40.5;"20x T9_BAR"
Tool;PICKAXE;T10_PICKAXE;"Pickaxe";10;Normal;1000;0;0;0;0;0;41.4;"20x T10_BAR"
Tool;PICKAXE;T10_PICKAXE_Q1;"Good Pickaxe";10;Good;1020;0;0;0;0;0;42.3;"20x T10_BAR"
Tool;PICKAXE;T10_PICKAXE_Q2;"Outstanding Pickaxe";10;Outstanding;1050;0;0;0;0;0;43.2;"20x T10_BAR"
Tool;PICKAXE;T10_PICKAXE_Q3;"Excellent Pickaxe";10;Excellent;1100;0;0;0;0;0;44.1;"20x T10_BAR"
Tool;PICKAXE;T10_PICKAXE_Q4;"Masterpiece Pickaxe";10;Masterpiece;1200;0;0;0;0;0;45;"20x T10_BAR"
Tool;AXE;T1_AXE;"Axe";1;Normal;100;0;0;0;0;0;1;"20x T1_PLANK"
Tool;AXE;T1_AXE_Q1;"Good Axe";1;Good;120;0;0;0;0;0;1.9;"20x T1_PLANK"
Tool;AXE;T1_AXE_Q2;"Outstanding Axe";1;Outstanding;150;0;0;0;0;0;2.8;"20x T1_PLANK"
Tool;AXE;T1_AXE_Q3;"Excellent Axe";1;Excellent;200;0;0;0;0;0;3.7;"20x T1_PLANK"
Tool;AXE;T1_AXE_Q4;"Masterpiece Axe";1;Masterpiece;300;0;0;0;0;0;4.6;"20x T1_PLANK"
Tool;AXE;T2_AXE;"Axe";2;Normal;200;0;0;0;0;0;5.5;"20x T2_PLANK"
Tool;AXE;T2_AXE_Q1;"Good Axe";2;Good;220;0;0;0;0;0;6.4;"20x T2_PLANK"
Tool;AXE;T2_AXE_Q2;"Outstanding Axe";2;Outstanding;250;0;0;0;0;0;7.3;"20x T2_PLANK"
Tool;AXE;T2_AXE_Q3;"Excellent Axe";2;Excellent;300;0;0;0;0;0;8.2;"20x T2_PLANK"
Tool;AXE;T2_AXE_Q4;"Masterpiece Axe";2;Masterpiece;400;0;0;0;0;0;9.1;"20x T2_PLANK"
Tool;AXE;T3_AXE;"Axe";3;Normal;300;0;0;0;0;0;10;"20x T3_PLANK"
Tool;AXE;T3_AXE_Q1;"Good Axe";3;Good;320;0;0;0;0;0;10.9;"20x T3_PLANK"
Tool;AXE;T3_AXE_Q2;"Outstanding Axe";3;Outstanding;350;0;0;0;0;0;11.8;"20x T3_PLANK"
Tool;AXE;T3_AXE_Q3;"Excellent Axe";3;Excellent;400;0;0;0;0;0;12.7;"20x T3_PLANK"
Tool;AXE;T3_AXE_Q4;"Masterpiece Axe";3;Masterpiece;500;0;0;0;0;0;13.6;"20x T3_PLANK"
Tool;AXE;T4_AXE;"Axe";4;Normal;400;0;0;0;0;0;14.5;"20x T4_PLANK"
Tool;AXE;T4_AXE_Q1;"Good Axe";4;Good;420;0;0;0;0;0;15.4;"20x T4_PLANK"
Tool;AXE;T4_AXE_Q2;"Outstanding Axe";4;Outstanding;450;0;0;0;0;0;16.3;"20x T4_PLANK"
Tool;AXE;T4_AXE_Q3;"Excellent Axe";4;Excellent;500;0;0;0;0;0;17.2;"20x T4_PLANK"
Tool;AXE;T4_AXE_Q4;"Masterpiece Axe";4;Masterpiece;600;0;0;0;0;0;18.1;"20x T4_PLANK"
Tool;AXE;T5_AXE;"Axe";5;Normal;500;0;0;0;0;0;19;"20x T5_PLANK"
Tool;AXE;T5_AXE_Q1;"Good Axe";5;Good;520;0;0;0;0;0;19.9;"20x T5_PLANK"
Tool;AXE;T5_AXE_Q2;"Outstanding Axe";5;Outstanding;550;0;0;0;0;0;20.8;"20x T5_PLANK"
Tool;AXE;T5_AXE_Q3;"Excellent Axe";5;Excellent;600;0;0;0;0;0;21.7;"20x T5_PLANK"
Tool;AXE;T5_AXE_Q4;"Masterpiece Axe";5;Masterpiece;700;0;0;0;0;0;22.6;"20x T5_PLANK"
Tool;AXE;T6_AXE;"Axe";6;Normal;600;0;0;0;0;0;23.4;"20x T6_PLANK"
Tool;AXE;T6_AXE_Q1;"Good Axe";6;Good;620;0;0;0;0;0;24.3;"20x T6_PLANK"
Tool;AXE;T6_AXE_Q2;"Outstanding Axe";6;Outstanding;650;0;0;0;0;0;25.2;"20x T6_PLANK"
Tool;AXE;T6_AXE_Q3;"Excellent Axe";6;Excellent;700;0;0;0;0;0;26.1;"20x T6_PLANK"
Tool;AXE;T6_AXE_Q4;"Masterpiece Axe";6;Masterpiece;800;0;0;0;0;0;27;"20x T6_PLANK"
Tool;AXE;T7_AXE;"Axe";7;Normal;700;0;0;0;0;0;27.9;"20x T7_PLANK"
Tool;AXE;T7_AXE_Q1;"Good Axe";7;Good;720;0;0;0;0;0;28.8;"20x T7_PLANK"
Tool;AXE;T7_AXE_Q2;"Outstanding Axe";7;Outstanding;750;0;0;0;0;0;29.7;"20x T7_PLANK"
Tool;AXE;T7_AXE_Q3;"Excellent Axe";7;Excellent;800;0;0;0;0;0;30.6;"20x T7_PLANK"
Tool;AXE;T7_AXE_Q4;"Masterpiece Axe";7;Masterpiece;900;0;0;0;0;0;31.5;"20x T7_PLANK"
Tool;AXE;T8_AXE;"Axe";8;Normal;800;0;0;0;0;0;32.4;"20x T8_PLANK"
Tool;AXE;T8_AXE_Q1;"Good Axe";8;Good;820;0;0;0;0;0;33.3;"20x T8_PLANK"
Tool;AXE;T8_AXE_Q2;"Outstanding Axe";8;Outstanding;850;0;0;0;0;0;34.2;"20x T8_PLANK"
Tool;AXE;T8_AXE_Q3;"Excellent Axe";8;Excellent;900;0;0;0;0;0;35.1;"20x T8_PLANK"
Tool;AXE;T8_AXE_Q4;"Masterpiece Axe";8;Masterpiece;1000;0;0;0;0;0;36;"20x T8_PLANK"
Tool;AXE;T9_AXE;"Axe";9;Normal;900;0;0;0;0;0;36.9;"20x T9_PLANK"
Tool;AXE;T9_AXE_Q1;"Good Axe";9;Good;920;0;0;0;0;0;37.8;"20x T9_PLANK"
Tool;AXE;T9_AXE_Q2;"Outstanding Axe";9;Outstanding;950;0;0;0;0;0;38.7;"20x T9_PLANK"
Tool;AXE;T9_AXE_Q3;"Excellent Axe";9;Excellent;1000;0;0;0;0;0;39.6;"20x T9_PLANK"
Tool;AXE;T9_AXE_Q4;"Masterpiece Axe";9;Masterpiece;1100;0;0;0;0;0;40.5;"20x T9_PLANK"
Tool;AXE;T10_AXE;"Axe";10;Normal;1000;0;0;0;0;0;41.4;"20x T10_PLANK"
Tool;AXE;T10_AXE_Q1;"Good Axe";10;Good;1020;0;0;0;0;0;42.3;"20x T10_PLANK"
Tool;AXE;T10_AXE_Q2;"Outstanding Axe";10;Outstanding;1050;0;0;0;0;0;43.2;"20x T10_PLANK"
Tool;AXE;T10_AXE_Q3;"Excellent Axe";10;Excellent;1100;0;0;0;0;0;44.1;"20x T10_PLANK"
Tool;AXE;T10_AXE_Q4;"Masterpiece Axe";10;Masterpiece;1200;0;0;0;0;0;45;"20x T10_PLANK"
Tool;SKINNING_KNIFE;T1_SKINNING_KNIFE;"Skinning Knife";1;Normal;100;0;0;0;0;0;1;"20x T1_LEATHER"
Tool;SKINNING_KNIFE;T1_SKINNING_KNIFE_Q1;"Good Skinning Knife";1;Good;120;0;0;0;0;0;1.9;"20x T1_LEATHER"
Tool;SKINNING_KNIFE;T1_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";1;Outstanding;150;0;0;0;0;0;2.8;"20x T1_LEATHER"
Tool;SKINNING_KNIFE;T1_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";1;Excellent;200;0;0;0;0;0;3.7;"20x T1_LEATHER"
Tool;SKINNING_KNIFE;T1_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";1;Masterpiece;300;0;0;0;0;0;4.6;"20x T1_LEATHER"
Tool;SKINNING_KNIFE;T2_SKINNING_KNIFE;"Skinning Knife";2;Normal;200;0;0;0;0;0;5.5;"20x T2_LEATHER"
Tool;SKINNING_KNIFE;T2_SKINNING_KNIFE_Q1;"Good Skinning Knife";2;Good;220;0;0;0;0;0;6.4;"20x T2_LEATHER"
Tool;SKINNING_KNIFE;T2_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";2;Outstanding;250;0;0;0;0;0;7.3;"20x T2_LEATHER"
Tool;SKINNING_KNIFE;T2_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";2;Excellent;300;0;0;0;0;0;8.2;"20x T2_LEATHER"
Tool;SKINNING_KNIFE;T2_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";2;Masterpiece;400;0;0;0;0;0;9.1;"20x T2_LEATHER"
Tool;SKINNING_KNIFE;T3_SKINNING_KNIFE;"Skinning Knife";3;Normal;300;0;0;0;0;0;10;"20x T3_LEATHER"
Tool;SKINNING_KNIFE;T3_SKINNING_KNIFE_Q1;"Good Skinning Knife";3;Good;320;0;0;0;0;0;10.9;"20x T3_LEATHER"
Tool;SKINNING_KNIFE;T3_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";3;Outstanding;350;0;0;0;0;0;11.8;"20x T3_LEATHER"
Tool;SKINNING_KNIFE;T3_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";3;Excellent;400;0;0;0;0;0;12.7;"20x T3_LEATHER"
Tool;SKINNING_KNIFE;T3_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";3;Masterpiece;500;0;0;0;0;0;13.6;"20x T3_LEATHER"
Tool;SKINNING_KNIFE;T4_SKINNING_KNIFE;"Skinning Knife";4;Normal;400;0;0;0;0;0;14.5;"20x T4_LEATHER"
Tool;SKINNING_KNIFE;T4_SKINNING_KNIFE_Q1;"Good Skinning Knife";4;Good;420;0;0;0;0;0;15.4;"20x T4_LEATHER"
Tool;SKINNING_KNIFE;T4_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";4;Outstanding;450;0;0;0;0;0;16.3;"20x T4_LEATHER"
Tool;SKINNING_KNIFE;T4_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";4;Excellent;500;0;0;0;0;0;17.2;"20x T4_LEATHER"
Tool;SKINNING_KNIFE;T4_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";4;Masterpiece;600;0;0;0;0;0;18.1;"20x T4_LEATHER"
Tool;SKINNING_KNIFE;T5_SKINNING_KNIFE;"Skinning Knife";5;Normal;500;0;0;0;0;0;19;"20x T5_LEATHER"
Tool;SKINNING_KNIFE;T5_SKINNING_KNIFE_Q1;"Good Skinning Knife";5;Good;520;0;0;0;0;0;19.9;"20x T5_LEATHER"
Tool;SKINNING_KNIFE;T5_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";5;Outstanding;550;0;0;0;0;0;20.8;"20x T5_LEATHER"
Tool;SKINNING_KNIFE;T5_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";5;Excellent;600;0;0;0;0;0;21.7;"20x T5_LEATHER"
Tool;SKINNING_KNIFE;T5_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";5;Masterpiece;700;0;0;0;0;0;22.6;"20x T5_LEATHER"
Tool;SKINNING_KNIFE;T6_SKINNING_KNIFE;"Skinning Knife";6;Normal;600;0;0;0;0;0;23.4;"20x T6_LEATHER"
Tool;SKINNING_KNIFE;T6_SKINNING_KNIFE_Q1;"Good Skinning Knife";6;Good;620;0;0;0;0;0;24.3;"20x T6_LEATHER"
Tool;SKINNING_KNIFE;T6_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";6;Outstanding;650;0;0;0;0;0;25.2;"20x T6_LEATHER"
Tool;SKINNING_KNIFE;T6_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";6;Excellent;700;0;0;0;0;0;26.1;"20x T6_LEATHER"
Tool;SKINNING_KNIFE;T6_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";6;Masterpiece;800;0;0;0;0;0;27;"20x T6_LEATHER"
Tool;SKINNING_KNIFE;T7_SKINNING_KNIFE;"Skinning Knife";7;Normal;700;0;0;0;0;0;27.9;"20x T7_LEATHER"
Tool;SKINNING_KNIFE;T7_SKINNING_KNIFE_Q1;"Good Skinning Knife";7;Good;720;0;0;0;0;0;28.8;"20x T7_LEATHER"
Tool;SKINNING_KNIFE;T7_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";7;Outstanding;750;0;0;0;0;0;29.7;"20x T7_LEATHER"
Tool;SKINNING_KNIFE;T7_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";7;Excellent;800;0;0;0;0;0;30.6;"20x T7_LEATHER"
Tool;SKINNING_KNIFE;T7_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";7;Masterpiece;900;0;0;0;0;0;31.5;"20x T7_LEATHER"
Tool;SKINNING_KNIFE;T8_SKINNING_KNIFE;"Skinning Knife";8;Normal;800;0;0;0;0;0;32.4;"20x T8_LEATHER"
Tool;SKINNING_KNIFE;T8_SKINNING_KNIFE_Q1;"Good Skinning Knife";8;Good;820;0;0;0;0;0;33.3;"20x T8_LEATHER"
Tool;SKINNING_KNIFE;T8_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";8;Outstanding;850;0;0;0;0;0;34.2;"20x T8_LEATHER"
Tool;SKINNING_KNIFE;T8_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";8;Excellent;900;0;0;0;0;0;35.1;"20x T8_LEATHER"
Tool;SKINNING_KNIFE;T8_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";8;Masterpiece;1000;0;0;0;0;0;36;"20x T8_LEATHER"
Tool;SKINNING_KNIFE;T9_SKINNING_KNIFE;"Skinning Knife";9;Normal;900;0;0;0;0;0;36.9;"20x T9_LEATHER"
Tool;SKINNING_KNIFE;T9_SKINNING_KNIFE_Q1;"Good Skinning Knife";9;Good;920;0;0;0;0;0;37.8;"20x T9_LEATHER"
Tool;SKINNING_KNIFE;T9_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";9;Outstanding;950;0;0;0;0;0;38.7;"20x T9_LEATHER"
Tool;SKINNING_KNIFE;T9_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";9;Excellent;1000;0;0;0;0;0;39.6;"20x T9_LEATHER"
Tool;SKINNING_KNIFE;T9_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";9;Masterpiece;1100;0;0;0;0;0;40.5;"20x T9_LEATHER"
Tool;SKINNING_KNIFE;T10_SKINNING_KNIFE;"Skinning Knife";10;Normal;1000;0;0;0;0;0;41.4;"20x T10_LEATHER"
Tool;SKINNING_KNIFE;T10_SKINNING_KNIFE_Q1;"Good Skinning Knife";10;Good;1020;0;0;0;0;0;42.3;"20x T10_LEATHER"
Tool;SKINNING_KNIFE;T10_SKINNING_KNIFE_Q2;"Outstanding Skinning Knife";10;Outstanding;1050;0;0;0;0;0;43.2;"20x T10_LEATHER"
Tool;SKINNING_KNIFE;T10_SKINNING_KNIFE_Q3;"Excellent Skinning Knife";10;Excellent;1100;0;0;0;0;0;44.1;"20x T10_LEATHER"
Tool;SKINNING_KNIFE;T10_SKINNING_KNIFE_Q4;"Masterpiece Skinning Knife";10;Masterpiece;1200;0;0;0;0;0;45;"20x T10_LEATHER"
Tool;SICKLE;T1_SICKLE;"Sickle";1;Normal;100;0;0;0;0;0;1;"20x T1_CLOTH"
Tool;SICKLE;T1_SICKLE_Q1;"Good Sickle";1;Good;120;0;0;0;0;0;1.9;"20x T1_CLOTH"
Tool;SICKLE;T1_SICKLE_Q2;"Outstanding Sickle";1;Outstanding;150;0;0;0;0;0;2.8;"20x T1_CLOTH"
Tool;SICKLE;T1_SICKLE_Q3;"Excellent Sickle";1;Excellent;200;0;0;0;0;0;3.7;"20x T1_CLOTH"
Tool;SICKLE;T1_SICKLE_Q4;"Masterpiece Sickle";1;Masterpiece;300;0;0;0;0;0;4.6;"20x T1_CLOTH"
Tool;SICKLE;T2_SICKLE;"Sickle";2;Normal;200;0;0;0;0;0;5.5;"20x T2_CLOTH"
Tool;SICKLE;T2_SICKLE_Q1;"Good Sickle";2;Good;220;0;0;0;0;0;6.4;"20x T2_CLOTH"
Tool;SICKLE;T2_SICKLE_Q2;"Outstanding Sickle";2;Outstanding;250;0;0;0;0;0;7.3;"20x T2_CLOTH"
Tool;SICKLE;T2_SICKLE_Q3;"Excellent Sickle";2;Excellent;300;0;0;0;0;0;8.2;"20x T2_CLOTH"
Tool;SICKLE;T2_SICKLE_Q4;"Masterpiece Sickle";2;Masterpiece;400;0;0;0;0;0;9.1;"20x T2_CLOTH"
Tool;SICKLE;T3_SICKLE;"Sickle";3;Normal;300;0;0;0;0;0;10;"20x T3_CLOTH"
Tool;SICKLE;T3_SICKLE_Q1;"Good Sickle";3;Good;320;0;0;0;0;0;10.9;"20x T3_CLOTH"
Tool;SICKLE;T3_SICKLE_Q2;"Outstanding Sickle";3;Outstanding;350;0;0;0;0;0;11.8;"20x T3_CLOTH"
Tool;SICKLE;T3_SICKLE_Q3;"Excellent Sickle";3;Excellent;400;0;0;0;0;0;12.7;"20x T3_CLOTH"
Tool;SICKLE;T3_SICKLE_Q4;"Masterpiece Sickle";3;Masterpiece;500;0;0;0;0;0;13.6;"20x T3_CLOTH"
Tool;SICKLE;T4_SICKLE;"Sickle";4;Normal;400;0;0;0;0;0;14.5;"20x T4_CLOTH"
Tool;SICKLE;T4_SICKLE_Q1;"Good Sickle";4;Good;420;0;0;0;0;0;15.4;"20x T4_CLOTH"
Tool;SICKLE;T4_SICKLE_Q2;"Outstanding Sickle";4;Outstanding;450;0;0;0;0;0;16.3;"20x T4_CLOTH"
Tool;SICKLE;T4_SICKLE_Q3;"Excellent Sickle";4;Excellent;500;0;0;0;0;0;17.2;"20x T4_CLOTH"
Tool;SICKLE;T4_SICKLE_Q4;"Masterpiece Sickle";4;Masterpiece;600;0;0;0;0;0;18.1;"20x T4_CLOTH"
Tool;SICKLE;T5_SICKLE;"Sickle";5;Normal;500;0;0;0;0;0;19;"20x T5_CLOTH"
Tool;SICKLE;T5_SICKLE_Q1;"Good Sickle";5;Good;520;0;0;0;0;0;19.9;"20x T5_CLOTH"
Tool;SICKLE;T5_SICKLE_Q2;"Outstanding Sickle";5;Outstanding;550;0;0;0;0;0;20.8;"20x T5_CLOTH"
Tool;SICKLE;T5_SICKLE_Q3;"Excellent Sickle";5;Excellent;600;0;0;0;0;0;21.7;"20x T5_CLOTH"
Tool;SICKLE;T5_SICKLE_Q4;"Masterpiece Sickle";5;Masterpiece;700;0;0;0;0;0;22.6;"20x T5_CLOTH"
Tool;SICKLE;T6_SICKLE;"Sickle";6;Normal;600;0;0;0;0;0;23.4;"20x T6_CLOTH"
Tool;SICKLE;T6_SICKLE_Q1;"Good Sickle";6;Good;620;0;0;0;0;0;24.3;"20x T6_CLOTH"
Tool;SICKLE;T6_SICKLE_Q2;"Outstanding Sickle";6;Outstanding;650;0;0;0;0;0;25.2;"20x T6_CLOTH"
Tool;SICKLE;T6_SICKLE_Q3;"Excellent Sickle";6;Excellent;700;0;0;0;0;0;26.1;"20x T6_CLOTH"
Tool;SICKLE;T6_SICKLE_Q4;"Masterpiece Sickle";6;Masterpiece;800;0;0;0;0;0;27;"20x T6_CLOTH"
