"Rune ID","Name","Tier","Stars","Rarity","Activity","Effect Type","Bonus Value (%)","Description"
"T9_RUNE_WARRIOR_XP_3STAR","T9 Warrior Rune of XP (3 Star)","9","3","Legendary","Warrior","XP","18.03","Increases Warrior XP by 18.03%"
"T10_RUNE_WARRIOR_XP_1STAR","T10 Warrior Rune of XP (1 Star)","10","1","Common","Warrior","XP","18.69","Increases Warrior XP by 18.69%"
"T10_RUNE_WARRIOR_XP_2STAR","T10 Warrior Rune of XP (2 Star)","10","2","Rare","Warrior","XP","19.34","Increases Warrior XP by 19.34%"
"T10_RUNE_WARRIOR_XP_3STAR","T10 Warrior Rune of XP (3 Star)","10","3","Legendary","Warrior","XP","20","Increases Warrior XP by 20%"
"T1_RUNE_WARRIOR_COPY_1STAR","T1 Warrior Rune of Duplication (1 Star)","1","1","Common","Warrior","Duplication","1","Increases Warrior Duplication by 1%"
"T1_RUNE_WARRIOR_COPY_2STAR","T1 Warrior Rune of Duplication (2 Star)","1","2","Rare","Warrior","Duplication","1.66","Increases Warrior Duplication by 1.66%"
"T1_RUNE_WARRIOR_COPY_3STAR","T1 Warrior Rune of Duplication (3 Star)","1","3","Legendary","Warrior","Duplication","2.31","Increases Warrior Duplication by 2.31%"
"T2_RUNE_WARRIOR_COPY_1STAR","T2 Warrior Rune of Duplication (1 Star)","2","1","Common","Warrior","Duplication","2.97","Increases Warrior Duplication by 2.97%"
"T2_RUNE_WARRIOR_COPY_2STAR","T2 Warrior Rune of Duplication (2 Star)","2","2","Rare","Warrior","Duplication","3.62","Increases Warrior Duplication by 3.62%"
"T2_RUNE_WARRIOR_COPY_3STAR","T2 Warrior Rune of Duplication (3 Star)","2","3","Legendary","Warrior","Duplication","4.28","Increases Warrior Duplication by 4.28%"
"T3_RUNE_WARRIOR_COPY_1STAR","T3 Warrior Rune of Duplication (1 Star)","3","1","Common","Warrior","Duplication","4.93","Increases Warrior Duplication by 4.93%"
"T3_RUNE_WARRIOR_COPY_2STAR","T3 Warrior Rune of Duplication (2 Star)","3","2","Rare","Warrior","Duplication","5.59","Increases Warrior Duplication by 5.59%"
"T3_RUNE_WARRIOR_COPY_3STAR","T3 Warrior Rune of Duplication (3 Star)","3","3","Legendary","Warrior","Duplication","6.24","Increases Warrior Duplication by 6.24%"
"T4_RUNE_WARRIOR_COPY_1STAR","T4 Warrior Rune of Duplication (1 Star)","4","1","Common","Warrior","Duplication","6.9","Increases Warrior Duplication by 6.9%"
"T4_RUNE_WARRIOR_COPY_2STAR","T4 Warrior Rune of Duplication (2 Star)","4","2","Rare","Warrior","Duplication","7.55","Increases Warrior Duplication by 7.55%"
"T4_RUNE_WARRIOR_COPY_3STAR","T4 Warrior Rune of Duplication (3 Star)","4","3","Legendary","Warrior","Duplication","8.21","Increases Warrior Duplication by 8.21%"
"T5_RUNE_WARRIOR_COPY_1STAR","T5 Warrior Rune of Duplication (1 Star)","5","1","Common","Warrior","Duplication","8.86","Increases Warrior Duplication by 8.86%"
"T5_RUNE_WARRIOR_COPY_2STAR","T5 Warrior Rune of Duplication (2 Star)","5","2","Rare","Warrior","Duplication","9.52","Increases Warrior Duplication by 9.52%"
"T5_RUNE_WARRIOR_COPY_3STAR","T5 Warrior Rune of Duplication (3 Star)","5","3","Legendary","Warrior","Duplication","10.17","Increases Warrior Duplication by 10.17%"
"T6_RUNE_WARRIOR_COPY_1STAR","T6 Warrior Rune of Duplication (1 Star)","6","1","Common","Warrior","Duplication","10.83","Increases Warrior Duplication by 10.83%"
"T6_RUNE_WARRIOR_COPY_2STAR","T6 Warrior Rune of Duplication (2 Star)","6","2","Rare","Warrior","Duplication","11.48","Increases Warrior Duplication by 11.48%"
"T6_RUNE_WARRIOR_COPY_3STAR","T6 Warrior Rune of Duplication (3 Star)","6","3","Legendary","Warrior","Duplication","12.14","Increases Warrior Duplication by 12.14%"
"T7_RUNE_WARRIOR_COPY_1STAR","T7 Warrior Rune of Duplication (1 Star)","7","1","Common","Warrior","Duplication","12.79","Increases Warrior Duplication by 12.79%"
"T7_RUNE_WARRIOR_COPY_2STAR","T7 Warrior Rune of Duplication (2 Star)","7","2","Rare","Warrior","Duplication","13.45","Increases Warrior Duplication by 13.45%"
"T7_RUNE_WARRIOR_COPY_3STAR","T7 Warrior Rune of Duplication (3 Star)","7","3","Legendary","Warrior","Duplication","14.1","Increases Warrior Duplication by 14.1%"
"T8_RUNE_WARRIOR_COPY_1STAR","T8 Warrior Rune of Duplication (1 Star)","8","1","Common","Warrior","Duplication","14.76","Increases Warrior Duplication by 14.76%"
"T8_RUNE_WARRIOR_COPY_2STAR","T8 Warrior Rune of Duplication (2 Star)","8","2","Rare","Warrior","Duplication","15.41","Increases Warrior Duplication by 15.41%"
"T8_RUNE_WARRIOR_COPY_3STAR","T8 Warrior Rune of Duplication (3 Star)","8","3","Legendary","Warrior","Duplication","16.07","Increases Warrior Duplication by 16.07%"
"T9_RUNE_WARRIOR_COPY_1STAR","T9 Warrior Rune of Duplication (1 Star)","9","1","Common","Warrior","Duplication","16.72","Increases Warrior Duplication by 16.72%"
"T9_RUNE_WARRIOR_COPY_2STAR","T9 Warrior Rune of Duplication (2 Star)","9","2","Rare","Warrior","Duplication","17.38","Increases Warrior Duplication by 17.38%"
"T9_RUNE_WARRIOR_COPY_3STAR","T9 Warrior Rune of Duplication (3 Star)","9","3","Legendary","Warrior","Duplication","18.03","Increases Warrior Duplication by 18.03%"
"T10_RUNE_WARRIOR_COPY_1STAR","T10 Warrior Rune of Duplication (1 Star)","10","1","Common","Warrior","Duplication","18.69","Increases Warrior Duplication by 18.69%"
"T10_RUNE_WARRIOR_COPY_2STAR","T10 Warrior Rune of Duplication (2 Star)","10","2","Rare","Warrior","Duplication","19.34","Increases Warrior Duplication by 19.34%"
"T10_RUNE_WARRIOR_COPY_3STAR","T10 Warrior Rune of Duplication (3 Star)","10","3","Legendary","Warrior","Duplication","20","Increases Warrior Duplication by 20%"
"T1_RUNE_WARRIOR_EFF_1STAR","T1 Warrior Rune of Efficiency (1 Star)","1","1","Common","Warrior","Efficiency","1","Increases speed by 1%"
"T1_RUNE_WARRIOR_EFF_2STAR","T1 Warrior Rune of Efficiency (2 Star)","1","2","Rare","Warrior","Efficiency","1.66","Increases speed by 1.66%"
"T1_RUNE_WARRIOR_EFF_3STAR","T1 Warrior Rune of Efficiency (3 Star)","1","3","Legendary","Warrior","Efficiency","2.31","Increases speed by 2.31%"
"T2_RUNE_WARRIOR_EFF_1STAR","T2 Warrior Rune of Efficiency (1 Star)","2","1","Common","Warrior","Efficiency","2.97","Increases speed by 2.97%"
"T2_RUNE_WARRIOR_EFF_2STAR","T2 Warrior Rune of Efficiency (2 Star)","2","2","Rare","Warrior","Efficiency","3.62","Increases speed by 3.62%"
"T2_RUNE_WARRIOR_EFF_3STAR","T2 Warrior Rune of Efficiency (3 Star)","2","3","Legendary","Warrior","Efficiency","4.28","Increases speed by 4.28%"
"T3_RUNE_WARRIOR_EFF_1STAR","T3 Warrior Rune of Efficiency (1 Star)","3","1","Common","Warrior","Efficiency","4.93","Increases speed by 4.93%"
"T3_RUNE_WARRIOR_EFF_2STAR","T3 Warrior Rune of Efficiency (2 Star)","3","2","Rare","Warrior","Efficiency","5.59","Increases speed by 5.59%"
"T3_RUNE_WARRIOR_EFF_3STAR","T3 Warrior Rune of Efficiency (3 Star)","3","3","Legendary","Warrior","Efficiency","6.24","Increases speed by 6.24%"
"T4_RUNE_WARRIOR_EFF_1STAR","T4 Warrior Rune of Efficiency (1 Star)","4","1","Common","Warrior","Efficiency","6.9","Increases speed by 6.9%"
"T4_RUNE_WARRIOR_EFF_2STAR","T4 Warrior Rune of Efficiency (2 Star)","4","2","Rare","Warrior","Efficiency","7.55","Increases speed by 7.55%"
"T4_RUNE_WARRIOR_EFF_3STAR","T4 Warrior Rune of Efficiency (3 Star)","4","3","Legendary","Warrior","Efficiency","8.21","Increases speed by 8.21%"
"T5_RUNE_WARRIOR_EFF_1STAR","T5 Warrior Rune of Efficiency (1 Star)","5","1","Common","Warrior","Efficiency","8.86","Increases speed by 8.86%"
"T5_RUNE_WARRIOR_EFF_2STAR","T5 Warrior Rune of Efficiency (2 Star)","5","2","Rare","Warrior","Efficiency","9.52","Increases speed by 9.52%"
"T5_RUNE_WARRIOR_EFF_3STAR","T5 Warrior Rune of Efficiency (3 Star)","5","3","Legendary","Warrior","Efficiency","10.17","Increases speed by 10.17%"
"T6_RUNE_WARRIOR_EFF_1STAR","T6 Warrior Rune of Efficiency (1 Star)","6","1","Common","Warrior","Efficiency","10.83","Increases speed by 10.83%"
"T6_RUNE_WARRIOR_EFF_2STAR","T6 Warrior Rune of Efficiency (2 Star)","6","2","Rare","Warrior","Efficiency","11.48","Increases speed by 11.48%"
"T6_RUNE_WARRIOR_EFF_3STAR","T6 Warrior Rune of Efficiency (3 Star)","6","3","Legendary","Warrior","Efficiency","12.14","Increases speed by 12.14%"
"T7_RUNE_WARRIOR_EFF_1STAR","T7 Warrior Rune of Efficiency (1 Star)","7","1","Common","Warrior","Efficiency","12.79","Increases speed by 12.79%"
"T7_RUNE_WARRIOR_EFF_2STAR","T7 Warrior Rune of Efficiency (2 Star)","7","2","Rare","Warrior","Efficiency","13.45","Increases speed by 13.45%"
"T7_RUNE_WARRIOR_EFF_3STAR","T7 Warrior Rune of Efficiency (3 Star)","7","3","Legendary","Warrior","Efficiency","14.1","Increases speed by 14.1%"
"T8_RUNE_WARRIOR_EFF_1STAR","T8 Warrior Rune of Efficiency (1 Star)","8","1","Common","Warrior","Efficiency","14.76","Increases speed by 14.76%"
"T8_RUNE_WARRIOR_EFF_2STAR","T8 Warrior Rune of Efficiency (2 Star)","8","2","Rare","Warrior","Efficiency","15.41","Increases speed by 15.41%"
"T8_RUNE_WARRIOR_EFF_3STAR","T8 Warrior Rune of Efficiency (3 Star)","8","3","Legendary","Warrior","Efficiency","16.07","Increases speed by 16.07%"
"T9_RUNE_WARRIOR_EFF_1STAR","T9 Warrior Rune of Efficiency (1 Star)","9","1","Common","Warrior","Efficiency","16.72","Increases speed by 16.72%"
"T9_RUNE_WARRIOR_EFF_2STAR","T9 Warrior Rune of Efficiency (2 Star)","9","2","Rare","Warrior","Efficiency","17.38","Increases speed by 17.38%"
"T9_RUNE_WARRIOR_EFF_3STAR","T9 Warrior Rune of Efficiency (3 Star)","9","3","Legendary","Warrior","Efficiency","18.03","Increases speed by 18.03%"
"T10_RUNE_WARRIOR_EFF_1STAR","T10 Warrior Rune of Efficiency (1 Star)","10","1","Common","Warrior","Efficiency","18.69","Increases speed by 18.69%"
"T10_RUNE_WARRIOR_EFF_2STAR","T10 Warrior Rune of Efficiency (2 Star)","10","2","Rare","Warrior","Efficiency","19.34","Increases speed by 19.34%"
"T10_RUNE_WARRIOR_EFF_3STAR","T10 Warrior Rune of Efficiency (3 Star)","10","3","Legendary","Warrior","Efficiency","20","Increases speed by 20%"
"T1_RUNE_HUNTER_XP_1STAR","T1 Hunter Rune of XP (1 Star)","1","1","Common","Hunter","XP","1","Increases Hunter XP by 1%"
"T1_RUNE_HUNTER_XP_2STAR","T1 Hunter Rune of XP (2 Star)","1","2","Rare","Hunter","XP","1.66","Increases Hunter XP by 1.66%"
"T1_RUNE_HUNTER_XP_3STAR","T1 Hunter Rune of XP (3 Star)","1","3","Legendary","Hunter","XP","2.31","Increases Hunter XP by 2.31%"
"T2_RUNE_HUNTER_XP_1STAR","T2 Hunter Rune of XP (1 Star)","2","1","Common","Hunter","XP","2.97","Increases Hunter XP by 2.97%"
"T2_RUNE_HUNTER_XP_2STAR","T2 Hunter Rune of XP (2 Star)","2","2","Rare","Hunter","XP","3.62","Increases Hunter XP by 3.62%"
"T2_RUNE_HUNTER_XP_3STAR","T2 Hunter Rune of XP (3 Star)","2","3","Legendary","Hunter","XP","4.28","Increases Hunter XP by 4.28%"
"T3_RUNE_HUNTER_XP_1STAR","T3 Hunter Rune of XP (1 Star)","3","1","Common","Hunter","XP","4.93","Increases Hunter XP by 4.93%"
"T3_RUNE_HUNTER_XP_2STAR","T3 Hunter Rune of XP (2 Star)","3","2","Rare","Hunter","XP","5.59","Increases Hunter XP by 5.59%"
"T3_RUNE_HUNTER_XP_3STAR","T3 Hunter Rune of XP (3 Star)","3","3","Legendary","Hunter","XP","6.24","Increases Hunter XP by 6.24%"
"T4_RUNE_HUNTER_XP_1STAR","T4 Hunter Rune of XP (1 Star)","4","1","Common","Hunter","XP","6.9","Increases Hunter XP by 6.9%"
"T4_RUNE_HUNTER_XP_2STAR","T4 Hunter Rune of XP (2 Star)","4","2","Rare","Hunter","XP","7.55","Increases Hunter XP by 7.55%"
"T4_RUNE_HUNTER_XP_3STAR","T4 Hunter Rune of XP (3 Star)","4","3","Legendary","Hunter","XP","8.21","Increases Hunter XP by 8.21%"
"T5_RUNE_HUNTER_XP_1STAR","T5 Hunter Rune of XP (1 Star)","5","1","Common","Hunter","XP","8.86","Increases Hunter XP by 8.86%"
"T5_RUNE_HUNTER_XP_2STAR","T5 Hunter Rune of XP (2 Star)","5","2","Rare","Hunter","XP","9.52","Increases Hunter XP by 9.52%"
"T5_RUNE_HUNTER_XP_3STAR","T5 Hunter Rune of XP (3 Star)","5","3","Legendary","Hunter","XP","10.17","Increases Hunter XP by 10.17%"
"T6_RUNE_HUNTER_XP_1STAR","T6 Hunter Rune of XP (1 Star)","6","1","Common","Hunter","XP","10.83","Increases Hunter XP by 10.83%"
"T6_RUNE_HUNTER_XP_2STAR","T6 Hunter Rune of XP (2 Star)","6","2","Rare","Hunter","XP","11.48","Increases Hunter XP by 11.48%"
"T6_RUNE_HUNTER_XP_3STAR","T6 Hunter Rune of XP (3 Star)","6","3","Legendary","Hunter","XP","12.14","Increases Hunter XP by 12.14%"
"T7_RUNE_HUNTER_XP_1STAR","T7 Hunter Rune of XP (1 Star)","7","1","Common","Hunter","XP","12.79","Increases Hunter XP by 12.79%"
"T7_RUNE_HUNTER_XP_2STAR","T7 Hunter Rune of XP (2 Star)","7","2","Rare","Hunter","XP","13.45","Increases Hunter XP by 13.45%"
"T7_RUNE_HUNTER_XP_3STAR","T7 Hunter Rune of XP (3 Star)","7","3","Legendary","Hunter","XP","14.1","Increases Hunter XP by 14.1%"
"T8_RUNE_HUNTER_XP_1STAR","T8 Hunter Rune of XP (1 Star)","8","1","Common","Hunter","XP","14.76","Increases Hunter XP by 14.76%"
"T8_RUNE_HUNTER_XP_2STAR","T8 Hunter Rune of XP (2 Star)","8","2","Rare","Hunter","XP","15.41","Increases Hunter XP by 15.41%"
"T8_RUNE_HUNTER_XP_3STAR","T8 Hunter Rune of XP (3 Star)","8","3","Legendary","Hunter","XP","16.07","Increases Hunter XP by 16.07%"
"T9_RUNE_HUNTER_XP_1STAR","T9 Hunter Rune of XP (1 Star)","9","1","Common","Hunter","XP","16.72","Increases Hunter XP by 16.72%"
"T9_RUNE_HUNTER_XP_2STAR","T9 Hunter Rune of XP (2 Star)","9","2","Rare","Hunter","XP","17.38","Increases Hunter XP by 17.38%"
"T9_RUNE_HUNTER_XP_3STAR","T9 Hunter Rune of XP (3 Star)","9","3","Legendary","Hunter","XP","18.03","Increases Hunter XP by 18.03%"
"T10_RUNE_HUNTER_XP_1STAR","T10 Hunter Rune of XP (1 Star)","10","1","Common","Hunter","XP","18.69","Increases Hunter XP by 18.69%"
"T10_RUNE_HUNTER_XP_2STAR","T10 Hunter Rune of XP (2 Star)","10","2","Rare","Hunter","XP","19.34","Increases Hunter XP by 19.34%"
"T10_RUNE_HUNTER_XP_3STAR","T10 Hunter Rune of XP (3 Star)","10","3","Legendary","Hunter","XP","20","Increases Hunter XP by 20%"
"T1_RUNE_HUNTER_COPY_1STAR","T1 Hunter Rune of Duplication (1 Star)","1","1","Common","Hunter","Duplication","1","Increases Hunter Duplication by 1%"
"T1_RUNE_HUNTER_COPY_2STAR","T1 Hunter Rune of Duplication (2 Star)","1","2","Rare","Hunter","Duplication","1.66","Increases Hunter Duplication by 1.66%"
"T1_RUNE_HUNTER_COPY_3STAR","T1 Hunter Rune of Duplication (3 Star)","1","3","Legendary","Hunter","Duplication","2.31","Increases Hunter Duplication by 2.31%"
"T2_RUNE_HUNTER_COPY_1STAR","T2 Hunter Rune of Duplication (1 Star)","2","1","Common","Hunter","Duplication","2.97","Increases Hunter Duplication by 2.97%"
"T2_RUNE_HUNTER_COPY_2STAR","T2 Hunter Rune of Duplication (2 Star)","2","2","Rare","Hunter","Duplication","3.62","Increases Hunter Duplication by 3.62%"
"T2_RUNE_HUNTER_COPY_3STAR","T2 Hunter Rune of Duplication (3 Star)","2","3","Legendary","Hunter","Duplication","4.28","Increases Hunter Duplication by 4.28%"
"T3_RUNE_HUNTER_COPY_1STAR","T3 Hunter Rune of Duplication (1 Star)","3","1","Common","Hunter","Duplication","4.93","Increases Hunter Duplication by 4.93%"
"T3_RUNE_HUNTER_COPY_2STAR","T3 Hunter Rune of Duplication (2 Star)","3","2","Rare","Hunter","Duplication","5.59","Increases Hunter Duplication by 5.59%"
"T3_RUNE_HUNTER_COPY_3STAR","T3 Hunter Rune of Duplication (3 Star)","3","3","Legendary","Hunter","Duplication","6.24","Increases Hunter Duplication by 6.24%"
"T4_RUNE_HUNTER_COPY_1STAR","T4 Hunter Rune of Duplication (1 Star)","4","1","Common","Hunter","Duplication","6.9","Increases Hunter Duplication by 6.9%"
"T4_RUNE_HUNTER_COPY_2STAR","T4 Hunter Rune of Duplication (2 Star)","4","2","Rare","Hunter","Duplication","7.55","Increases Hunter Duplication by 7.55%"
"T4_RUNE_HUNTER_COPY_3STAR","T4 Hunter Rune of Duplication (3 Star)","4","3","Legendary","Hunter","Duplication","8.21","Increases Hunter Duplication by 8.21%"
"T5_RUNE_HUNTER_COPY_1STAR","T5 Hunter Rune of Duplication (1 Star)","5","1","Common","Hunter","Duplication","8.86","Increases Hunter Duplication by 8.86%"
"T5_RUNE_HUNTER_COPY_2STAR","T5 Hunter Rune of Duplication (2 Star)","5","2","Rare","Hunter","Duplication","9.52","Increases Hunter Duplication by 9.52%"
"T5_RUNE_HUNTER_COPY_3STAR","T5 Hunter Rune of Duplication (3 Star)","5","3","Legendary","Hunter","Duplication","10.17","Increases Hunter Duplication by 10.17%"
"T6_RUNE_HUNTER_COPY_1STAR","T6 Hunter Rune of Duplication (1 Star)","6","1","Common","Hunter","Duplication","10.83","Increases Hunter Duplication by 10.83%"
"T6_RUNE_HUNTER_COPY_2STAR","T6 Hunter Rune of Duplication (2 Star)","6","2","Rare","Hunter","Duplication","11.48","Increases Hunter Duplication by 11.48%"
"T6_RUNE_HUNTER_COPY_3STAR","T6 Hunter Rune of Duplication (3 Star)","6","3","Legendary","Hunter","Duplication","12.14","Increases Hunter Duplication by 12.14%"
"T7_RUNE_HUNTER_COPY_1STAR","T7 Hunter Rune of Duplication (1 Star)","7","1","Common","Hunter","Duplication","12.79","Increases Hunter Duplication by 12.79%"
"T7_RUNE_HUNTER_COPY_2STAR","T7 Hunter Rune of Duplication (2 Star)","7","2","Rare","Hunter","Duplication","13.45","Increases Hunter Duplication by 13.45%"
"T7_RUNE_HUNTER_COPY_3STAR","T7 Hunter Rune of Duplication (3 Star)","7","3","Legendary","Hunter","Duplication","14.1","Increases Hunter Duplication by 14.1%"
"T8_RUNE_HUNTER_COPY_1STAR","T8 Hunter Rune of Duplication (1 Star)","8","1","Common","Hunter","Duplication","14.76","Increases Hunter Duplication by 14.76%"
"T8_RUNE_HUNTER_COPY_2STAR","T8 Hunter Rune of Duplication (2 Star)","8","2","Rare","Hunter","Duplication","15.41","Increases Hunter Duplication by 15.41%"
"T8_RUNE_HUNTER_COPY_3STAR","T8 Hunter Rune of Duplication (3 Star)","8","3","Legendary","Hunter","Duplication","16.07","Increases Hunter Duplication by 16.07%"
"T9_RUNE_HUNTER_COPY_1STAR","T9 Hunter Rune of Duplication (1 Star)","9","1","Common","Hunter","Duplication","16.72","Increases Hunter Duplication by 16.72%"
"T9_RUNE_HUNTER_COPY_2STAR","T9 Hunter Rune of Duplication (2 Star)","9","2","Rare","Hunter","Duplication","17.38","Increases Hunter Duplication by 17.38%"
"T9_RUNE_HUNTER_COPY_3STAR","T9 Hunter Rune of Duplication (3 Star)","9","3","Legendary","Hunter","Duplication","18.03","Increases Hunter Duplication by 18.03%"
"T10_RUNE_HUNTER_COPY_1STAR","T10 Hunter Rune of Duplication (1 Star)","10","1","Common","Hunter","Duplication","18.69","Increases Hunter Duplication by 18.69%"
"T10_RUNE_HUNTER_COPY_2STAR","T10 Hunter Rune of Duplication (2 Star)","10","2","Rare","Hunter","Duplication","19.34","Increases Hunter Duplication by 19.34%"
"T10_RUNE_HUNTER_COPY_3STAR","T10 Hunter Rune of Duplication (3 Star)","10","3","Legendary","Hunter","Duplication","20","Increases Hunter Duplication by 20%"
"T1_RUNE_HUNTER_EFF_1STAR","T1 Hunter Rune of Efficiency (1 Star)","1","1","Common","Hunter","Efficiency","1","Increases speed by 1%"
"T1_RUNE_HUNTER_EFF_2STAR","T1 Hunter Rune of Efficiency (2 Star)","1","2","Rare","Hunter","Efficiency","1.66","Increases speed by 1.66%"
"T1_RUNE_HUNTER_EFF_3STAR","T1 Hunter Rune of Efficiency (3 Star)","1","3","Legendary","Hunter","Efficiency","2.31","Increases speed by 2.31%"
"T2_RUNE_HUNTER_EFF_1STAR","T2 Hunter Rune of Efficiency (1 Star)","2","1","Common","Hunter","Efficiency","2.97","Increases speed by 2.97%"
"T2_RUNE_HUNTER_EFF_2STAR","T2 Hunter Rune of Efficiency (2 Star)","2","2","Rare","Hunter","Efficiency","3.62","Increases speed by 3.62%"
"T2_RUNE_HUNTER_EFF_3STAR","T2 Hunter Rune of Efficiency (3 Star)","2","3","Legendary","Hunter","Efficiency","4.28","Increases speed by 4.28%"
"T3_RUNE_HUNTER_EFF_1STAR","T3 Hunter Rune of Efficiency (1 Star)","3","1","Common","Hunter","Efficiency","4.93","Increases speed by 4.93%"
"T3_RUNE_HUNTER_EFF_2STAR","T3 Hunter Rune of Efficiency (2 Star)","3","2","Rare","Hunter","Efficiency","5.59","Increases speed by 5.59%"
"T3_RUNE_HUNTER_EFF_3STAR","T3 Hunter Rune of Efficiency (3 Star)","3","3","Legendary","Hunter","Efficiency","6.24","Increases speed by 6.24%"
"T4_RUNE_HUNTER_EFF_1STAR","T4 Hunter Rune of Efficiency (1 Star)","4","1","Common","Hunter","Efficiency","6.9","Increases speed by 6.9%"
"T4_RUNE_HUNTER_EFF_2STAR","T4 Hunter Rune of Efficiency (2 Star)","4","2","Rare","Hunter","Efficiency","7.55","Increases speed by 7.55%"
"T4_RUNE_HUNTER_EFF_3STAR","T4 Hunter Rune of Efficiency (3 Star)","4","3","Legendary","Hunter","Efficiency","8.21","Increases speed by 8.21%"
"T5_RUNE_HUNTER_EFF_1STAR","T5 Hunter Rune of Efficiency (1 Star)","5","1","Common","Hunter","Efficiency","8.86","Increases speed by 8.86%"
"T5_RUNE_HUNTER_EFF_2STAR","T5 Hunter Rune of Efficiency (2 Star)","5","2","Rare","Hunter","Efficiency","9.52","Increases speed by 9.52%"
"T5_RUNE_HUNTER_EFF_3STAR","T5 Hunter Rune of Efficiency (3 Star)","5","3","Legendary","Hunter","Efficiency","10.17","Increases speed by 10.17%"
"T6_RUNE_HUNTER_EFF_1STAR","T6 Hunter Rune of Efficiency (1 Star)","6","1","Common","Hunter","Efficiency","10.83","Increases speed by 10.83%"
"T6_RUNE_HUNTER_EFF_2STAR","T6 Hunter Rune of Efficiency (2 Star)","6","2","Rare","Hunter","Efficiency","11.48","Increases speed by 11.48%"
"T6_RUNE_HUNTER_EFF_3STAR","T6 Hunter Rune of Efficiency (3 Star)","6","3","Legendary","Hunter","Efficiency","12.14","Increases speed by 12.14%"
